,tsne1,tsne2,tsne3,class
142,-568.05743,-110.865486,-281.36673,BA
143,-544.63837,-104.46362,-149.61281,BA
144,-232.52235,-321.53528,55.738876,BA
145,-154.60443,-322.12143,-94.78067,BA
146,-202.29161,-313.61502,-43.437267,BA
147,113.65742,-374.05756,-203.0591,SV_SE
148,148.28587,-457.3277,-158.58397,SV_SE
149,130.98831,-425.84918,-89.71539,SV_SE
150,-18.470655,-30.916548,114.06605,SV_SE
151,-11.974372,-49.15455,189.18106,SV_SE
152,-64.1911,-1.2611402,52.000587,SV_SE
153,-54.210728,182.51953,131.7488,SV_SE
154,-69.21014,615.7741,-157.78876,SV_SE
155,-34.77391,562.0546,-211.32762,SV_SE
156,-84.012146,-65.74258,-22.998363,SV_SE
157,-20.546999,188.63116,5.696633,SV_SE
158,-332.9893,123.73279,249.1845,SV_SE
159,21.341564,-2.6142442,-228.00558,SV_SE
160,8.681311,71.712166,-219.01987,SV_SE
161,-158.2034,84.34751,49.588894,SV_SE
162,-132.83807,23.011131,131.40396,SV_SE
163,-206.37218,53.44995,146.07196,SV_SE
164,-209.03117,143.06036,115.17025,SV_SE
165,134.2858,-153.25072,89.51538,SV_SE
166,44.60369,55.019108,-454.24585,SV_SE
167,216.78722,-160.99362,52.23557,SV_SE
168,49.714775,333.73053,-244.10669,SV_SE
169,55.116657,356.89798,-343.7428,SV_SE
170,-85.279686,-74.1965,120.175354,SV_SE
171,-49.757687,523.8943,-139.45393,SV_SE
172,-148.08257,638.34033,-95.65727,SV_SE
173,-127.17516,549.4349,-135.99063,SV_SE
174,-96.66175,-343.1155,245.55782,SV_SE
175,-70.10542,-203.65627,45.370724,SV_SE
176,-101.20633,-321.06998,185.4342,SV_SE
177,333.9788,-8.747866,-295.18552,SV_SE
178,337.22055,216.11168,-255.62161,SV_SE
179,340.51532,291.0076,-273.9745,SV_SE
180,419.3147,-27.67957,-13.787522,SV_SE
181,339.85858,-39.067207,-66.9354,SV_SE
182,367.24982,57.53054,-71.89981,SV_SE
183,-55.647926,245.18971,-528.48627,SV_SE
184,62.04959,585.88293,-297.3705,SV_SE
185,372.94946,220.29022,13.6005335,SV_SE
186,344.2431,100.69471,27.367403,SV_SE
187,280.18164,211.74933,140.32814,SV_SE
188,287.8821,185.68376,-10.589655,SV_SE
189,482.90094,142.69324,62.758755,SV_SE
190,349.3028,161.97443,-79.67955,SV_SE
191,178.88007,577.12317,-89.77592,SV_SE
192,-170.84167,-30.880852,-407.45258,SV_SE
193,-250.4968,-83.99697,84.450356,SV_SE
194,-386.9217,196.6795,-323.99423,SV_SE
195,-46.29954,-450.31516,-134.01749,SV_SE
196,-30.648905,-358.84167,-142.26646,SV_SE
197,18.265078,-416.7768,-139.66075,SV_SE
198,5.8959317,-427.04095,30.306911,SV_SE
199,156.08598,-410.55386,7.463859,SV_SE
200,97.10788,-455.84415,-16.435753,SV_SE
201,70.67993,309.33966,-25.830582,SV_SE
202,56.880463,-206.5807,199.1443,SV_SE
203,2.6344094,-168.78534,172.74985,SV_SE
204,151.2329,-31.841743,156.99976,SV_SE
205,52.857887,353.21518,-112.2358,SV_SE
206,201.50511,-111.51426,125.046745,SV_SE
207,156.70589,441.31082,91.41866,SV_SE
208,51.059048,432.20877,179.52689,SV_SE
209,35.274418,491.37863,155.63264,SV_SE
210,441.03732,279.09586,190.82712,SV_SE
211,186.55754,-458.53235,104.11816,SV_SE
212,137.05318,-409.71866,99.9483,SV_SE
213,2.2142103,-548.41077,207.45851,SV_SE
214,-46.363857,-531.4109,155.72606,SV_SE
215,26.62275,-551.3311,136.69743,SV_SE
216,50.102757,678.57684,-75.07167,SV_SE
217,-115.507454,202.99438,357.03122,SV_SE
218,377.21027,489.35516,-114.08933,SV_SE
219,70.757416,24.489714,168.01363,SV_SE
220,66.36859,90.792,203.15004,SV_SE
221,137.90927,297.80777,67.46615,SV_SE
222,-172.42383,157.5305,341.7196,SV_SE
223,-57.067585,248.08388,418.2115,SV_SE
224,-30.507761,179.39787,413.0298,SV_SE
225,224.01317,-315.1283,-28.177692,SV_SE
226,236.4562,-223.34612,-77.28651,SV_SE
227,296.13248,-296.8341,-12.764213,SV_SE
228,120.092354,-268.80487,-130.0628,SV_SE
229,227.7466,-18.301939,-437.47012,SV_SE
230,181.07468,-212.96878,-230.12308,SV_SE
231,169.7948,200.8062,82.36278,SV_SE
232,290.80206,-280.74554,74.86867,SV_SE
233,163.38774,74.205536,131.08684,SV_SE
234,273.2519,192.42621,-154.45702,SV_SE
235,49.655285,-244.69139,-146.09886,SV_SE
236,238.26862,245.35927,-97.548744,SV_SE
237,192.13387,-64.641594,414.8582,SV_SE
238,252.18698,222.0449,231.81267,SV_SE
239,183.056,-100.58037,358.09924,SV_SE
240,-36.693184,324.98105,208.56982,SV_SE
241,-28.834835,309.73578,285.04547,SV_SE
242,-57.538906,251.80421,254.78181,SV_SE
243,195.51367,-10.876659,350.1991,SV_SE
244,184.56108,611.36926,-1.0495621,SV_SE
245,171.71114,365.3775,-115.97299,SV_SE
246,82.38545,-554.8114,-34.23273,SV_SE
247,191.9414,-488.29993,-65.460464,SV_SE
248,165.28566,-560.5213,-7.481002,SV_SE
249,68.75229,-168.73466,385.22366,SV_SE
250,-33.676765,-129.6764,334.56946,SV_SE
251,15.569644,-125.02448,386.63937,SV_SE
252,209.98857,-514.8778,-152.23677,SV_SE
253,-41.027145,-160.91852,447.47354,SV_SE
254,116.3287,-532.63574,-106.234695,SV_SE
255,-173.67343,405.99628,-172.70119,SV_SE
256,369.37164,342.7507,181.41118,SV_SE
257,-132.30965,474.55405,-204.65028,SV_SE
258,286.1179,343.13724,-90.11248,SV_SE
259,-21.143143,598.29156,53.719296,SV_SE
260,195.61574,172.87817,355.56183,SV_SE
261,181.04213,439.5834,-370.81805,SV_SE
262,202.15826,435.84702,-198.2266,SV_SE
263,49.87102,516.887,-37.548367,SV_SE
264,-23.518522,399.54108,-195.14302,SV_SE
265,378.70593,118.96823,-294.76083,SV_SE
266,177.64897,301.58633,-265.32843,SV_SE
267,-239.66092,178.94835,-423.8324,WA
268,257.79395,283.14325,53.761215,WA
269,177.73099,252.97617,-182.99234,WA
270,-230.91672,-48.769398,-287.06265,WA
271,278.3551,127.63775,167.75166,WA
272,231.4862,113.49695,267.23843,WA
273,-13.902634,659.80444,-264.97302,WA
274,-105.68505,487.72452,37.834965,WA
275,-36.118435,441.5403,47.681446,WA
276,153.07721,4.4716573,-104.41367,WA
277,75.40331,-28.164946,-107.465355,WA
278,145.51907,-79.645424,-112.97612,WA
279,-131.37526,43.281403,-356.90042,WA
280,-95.60222,-61.209393,-350.5562,WA
281,-49.453266,46.427135,-415.36813,WA
282,-71.296394,131.76378,-322.87552,WA
283,-22.752235,41.55732,-324.0553,WA
284,-63.163776,66.28558,-155.07707,WA
285,262.33942,384.8168,349.57526,WA
