,tsne1,tsne2,tsne3,class
146,-9.193593,-8.4310055,-6.5642247,CS
147,-23.980812,1.7138357,10.435312,CS
148,-31.806374,1.5624202,4.970874,CS
149,-24.12428,-9.618978,-0.09473128,CS
150,-16.370592,-5.897246,-1.8669307,CS
151,-16.899624,-3.0033824,-4.3003626,CS
152,-17.126583,-4.201989,4.2845793,CS
153,-17.441275,2.4633071,2.9099035,CS
154,-15.134605,-12.512721,-8.231928,CS
155,-19.690123,-17.408117,-6.979191,CS
156,-17.498558,-14.317891,-9.540678,CS
157,-14.545724,-10.356133,-16.085417,CS
158,-19.644659,0.4786452,23.755442,CS
159,-33.145164,-4.138631,13.009933,CS
160,-24.486143,6.8873277,10.291405,CS
161,-20.17761,5.429313,2.0782273,CS
162,-18.207947,7.282125,3.0508263,CS
163,-20.597395,2.6654537,2.7421556,CS
164,-25.472404,7.56254,-2.7330022,CS
165,-23.496098,8.878722,-0.5552173,CS
166,-22.29488,11.292056,-0.8649442,CS
167,-12.571819,-5.8954782,19.163519,CS
168,-22.348785,24.72417,12.173316,CS
169,-18.565668,26.228392,12.523121,CS
170,-18.123634,-1.2164248,-8.484257,CS
171,-12.018345,4.1509438,-7.1111794,CS
172,-22.809917,-5.857182,25.260958,CS
173,-25.702692,-7.7166424,8.708922,CS
174,-21.46276,-6.2963123,9.399308,CS
175,-34.39001,-0.9671997,5.3704767,CS
176,-20.798477,23.11742,13.330949,CS
177,-18.981144,-2.9666023,-1.3416802,CS
178,-18.443094,9.954516,-7.7182584,CS
179,-13.499844,-4.233592,18.087494,CS
180,-14.43346,-12.412857,14.705998,CS
181,-12.471639,-20.954351,32.039497,CS
182,-18.662006,-2.2889178,2.893465,CS
183,-12.176582,-12.833173,12.418226,CS
184,-13.25571,-22.774685,9.850729,CS
185,-12.280425,-23.890179,34.950954,CS
186,-28.699759,-3.9638672,19.237467,CS
187,-29.458681,-9.582425,10.929554,CS
188,-23.85815,-5.477807,10.952365,CS
189,-24.10886,-7.5411777,11.916263,CS
190,-25.514307,17.919607,1.5828452,CS
191,-25.351395,24.961529,12.822614,CS
192,-20.297085,-16.046028,14.316853,CS
193,-12.172087,-18.181501,15.563432,CS
194,-30.779703,3.7465425,1.9464841,CS
195,-27.025993,-1.2423786,2.0300524,CS
196,-25.254087,5.5181065,6.8598022,CS
197,-21.804995,0.054057695,5.7526217,CS
198,-11.916949,-20.635126,17.013885,CS
199,-25.029276,0.38499358,-3.3126445,CS
200,-22.904667,-4.3343873,23.088924,CS
201,-31.84995,-3.657128,8.127692,CS
202,-29.713263,-9.374603,3.546621,CS
203,-29.38199,-1.264759,12.052227,CS
204,-24.27799,-2.5906718,7.7900853,CS
205,-23.364605,-1.7521766,0.92750406,CS
206,-13.041151,-17.37338,13.028337,CS
207,-10.244852,-11.252694,-13.411974,CS
208,-18.45108,0.0456131,-5.487032,CS
209,-17.229542,3.3096986,-9.761521,CS
210,-22.819471,21.319427,6.495492,CS
211,-28.28934,3.0446198,-1.6852449,CS
212,-24.653065,5.4997325,-2.4560568,CS
213,-15.258979,3.206185,-6.8919325,CS
214,-27.369564,-6.033674,13.355093,CS
215,-29.40197,-11.168877,7.617952,CS
216,-28.160631,-3.5385113,4.8649254,CS
217,-30.118166,-3.0554748,-3.4035146,CS
218,-23.448235,3.2260296,7.8758397,CS
219,-30.401762,1.661787,-2.3926902,CS
220,-29.0129,-0.90448743,15.5496855,CS
221,-23.126001,-4.772139,-0.4022228,CS
222,6.10455,-1.4460518,23.778923,CS
223,-21.864265,-6.73561,0.2751565,CS
224,-28.871315,-2.3796577,-5.095229,CS
225,-25.367718,-3.5419166,-6.7283664,CS
226,-22.366617,-2.3916707,-6.9706683,CS
227,-20.292809,-9.406522,-1.6848389,CS
228,1.0700383,0.054777708,23.523111,CS
229,2.086129,1.7047223,24.33666,CS
230,-25.944153,-5.082935,-0.6584521,CS
231,-34.26332,-1.8675268,-13.388713,CS
232,-31.817478,-0.07178286,-13.004588,CS
233,-19.027569,-5.1042423,-3.4748409,CS
234,-16.384117,-11.968676,-3.0588648,CS
235,-20.63582,-4.821106,-5.7729297,CS
236,-1.5554895,-35.488003,21.2255,BC
237,1.2552426,-21.715008,-8.823472,BC
238,-1.7900971,-32.687023,19.78325,BC
239,-1.9129417,-32.24464,22.014885,BC
240,-3.9064765,-32.02237,15.810035,BC
241,-5.304288,-33.217567,14.542491,BC
242,-4.0526314,-12.99091,-6.6570625,BC
243,0.38585913,-11.964361,-6.772809,BC
244,-1.5312551,-28.644112,20.902555,BC
245,-2.673157,-17.786276,-4.4515004,BC
246,-0.6504894,-17.945461,-6.7316556,BC
247,-2.223473,-17.91617,-9.239562,BC
248,4.170526,-15.698784,-10.880369,BC
249,3.1268485,-17.644821,-8.614714,BC
250,-6.656151,-7.804512,-17.797428,BC
251,-3.0103464,18.9077,4.391872,BC
252,-5.2353806,20.73894,6.310982,BC
253,2.166007,-14.221309,10.282316,BC
254,1.7068428,-19.798534,24.265392,BC
255,3.1168814,-7.5871015,11.656704,BC
256,5.9355903,-9.072085,13.38878,BC
257,-7.232752,2.3628721,25.45732,BC
258,-1.1671071,25.561356,7.583574,BC
259,1.788646,25.70519,9.507711,BC
260,12.513975,-3.7372444,-3.188917,BC
261,10.971793,-4.542356,-4.356253,BC
262,13.017142,-4.0168843,-7.5146317,BC
263,-2.0859683,3.547298,14.462306,BC
264,-2.0887628,16.089762,8.450097,BC
265,-3.8764825,17.584517,6.3965683,BC
266,9.935415,-8.155886,6.4511514,KQ
