tsne1,tsne2,tsne3,class
-521.5712,-97.98711,419.47455,1
123.72685,-213.4873,113.00918,1
10.667566,-336.53357,455.96988,1
25.253181,-244.54251,417.1445,1
-137.6378,488.85297,-115.95805,1
301.1551,-169.14098,-142.86342,1
326.1461,-67.17708,-141.28932,1
478.94153,-310.1566,357.31546,1
407.28302,-157.16202,300.5922,1
354.81595,-269.46378,322.25775,1
-162.12776,-168.19778,-576.67865,1
-665.10846,-95.19092,-249.09029,1
140.81227,-348.79086,-511.32388,1
-217.3255,-345.84763,-374.30832,1
-140.38481,385.00748,435.77277,1
-102.04408,-266.33316,-303.2685,1
-90.63417,-443.06644,-373.62308,1
-230.33049,-451.99628,-212.00241,1
234.56598,44.925873,-165.80646,1
-289.95758,-68.30579,208.47768,1
77.277115,-310.49796,293.81073,1
120.04935,-369.36768,410.57642,1
-250.09436,-75.24023,339.8455,1
-317.4931,118.32454,410.25323,1
225.23582,-355.53442,352.83783,1
-485.2313,95.18977,313.1555,1
-92.63646,277.46124,-330.77322,1
-92.570465,332.22897,-264.84174,1
40.191013,61.279804,49.069515,1
-210.44058,-225.88214,-159.61668,1
-220.08417,-326.69635,-234.57213,1
-58.792583,661.8391,-111.94589,1
-35.204582,-396.24768,-267.09058,1
-342.63422,-343.35522,-165.58081,1
216.64314,499.59805,271.4199,1
264.01392,605.0357,249.26422,1
-531.066,-449.27286,-77.102455,1
-15.580818,-136.21887,38.713715,1
308.55634,-455.35165,-429.20444,1
-238.80937,4.9804454,437.9274,1
-122.60537,-199.10423,36.1347,1
-53.01434,-221.6489,106.43849,1
-78.44963,-49.59515,271.70798,1
-363.65448,47.447025,-448.6079,1
272.1807,43.066135,-348.12726,1
-450.72006,-38.30557,-452.91602,1
275.7562,-68.3305,529.07623,1
189.08981,260.80875,574.8805,1
315.35092,121.85949,449.2313,1
308.22632,-105.51966,-382.2529,1
140.31194,721.51215,94.945755,1
-82.18874,-53.507973,-408.5354,1
-428.42892,122.650375,-244.27725,1
-262.23227,117.24857,-365.3176,1
-207.64702,11.199558,-318.83234,1
-257.83536,24.43448,-163.81075,1
-375.2096,22.191317,-181.63991,1
-338.57065,138.52214,-173.47699,1
-217.56581,127.03457,-225.78462,1
-392.92178,86.706856,-56.54018,1
-321.8592,52.8687,-260.67087,1
441.2788,-189.81006,169.52357,1
132.85713,0.29671872,131.00276,1
189.52663,291.4766,349.26276,1
-78.55201,34.359936,-208.5242,1
-465.92133,-98.25263,-301.6542,1
205.0612,-25.472694,-409.84756,1
-177.51544,-80.085075,-231.00122,1
-642.52893,136.41728,-158.00325,1
-93.713425,76.484726,-349.3687,1
-532.3866,-347.0442,-325.17737,1
-472.51227,-258.50677,-316.19415,1
-553.2556,-248.22893,-375.69394,1
-445.986,-138.48833,203.66446,1
93.14424,-556.0285,-395.58932,1
35.343674,-576.37537,-470.3255,1
-293.23447,219.46292,-266.32986,1
-256.5243,286.6436,-163.86397,1
-122.17205,42.9508,-607.0637,1
-330.45483,-100.38601,-178.5821,1
216.94963,123.30335,-534.8501,1
-214.30623,23.76262,-46.774387,1
-295.86783,112.2361,26.014423,1
-241.32663,177.50114,-61.920887,1
-514.75336,311.1972,53.011574,1
489.74216,-83.91998,519.65106,1
373.38425,-21.466303,433.34503,1
-85.183914,-76.83059,123.07973,1
-410.75595,252.45528,-108.63511,1
-514.0994,51.038643,-119.519844,1
-185.73454,604.37274,105.027145,1
-234.47678,217.24712,469.2174,1
-424.86035,38.05078,160.1161,1
167.28001,-22.024801,447.39246,1
-456.9032,457.4535,-86.87848,1
-34.624226,166.5918,-489.08585,1
-337.73364,478.4283,-114.93589,1
62.474808,38.50826,-635.4995,1
-407.7781,462.89783,-194.8047,1
23.033333,39.35695,-506.52423,1
-454.39426,57.831757,52.94938,1
-117.39153,117.81413,-70.10389,1
-274.17654,576.3077,53.971046,1
-614.6942,26.197468,-420.2041,1
-526.2018,191.62918,-28.735756,1
-191.36664,24.881136,-418.01514,1
20.529366,-175.11203,233.55809,1
55.58238,-52.25071,196.66872,1
-76.80486,-199.98035,265.9291,1
243.79507,-38.63979,-625.68604,1
221.62473,-98.00576,-562.23315,1
-247.2372,139.89532,294.74976,1
-703.5325,-79.81919,-3.051755,1
-695.3003,-48.063663,126.40813,1
-613.3356,-131.7535,70.18929,1
-601.31824,133.42091,151.18681,1
-568.7094,328.02106,136.15239,1
-135.28685,-113.33863,-99.24749,1
95.67885,160.36462,249.19379,1
334.20145,-463.97675,-215.31358,1
322.9333,392.9112,181.2491,1
-462.79523,-124.41115,-185.91101,1
218.55772,130.1773,217.01456,1
274.11688,-469.89413,-321.22705,1
-275.7421,-40.998814,-621.10657,1
-207.28157,-116.42244,-676.6134,1
-523.3454,-84.95799,-11.615593,1
-77.95254,-3.5558543,-40.472256,1
-337.92917,263.29263,33.2038,1
-377.54877,211.93039,140.78934,1
142.67822,407.77744,386.81232,1
253.80876,536.99664,405.0034,1
330.52695,460.085,325.73306,1
-50.777092,191.95573,437.86954,1
177.36128,135.24184,361.5746,1
76.09013,113.10906,333.08942,1
-260.51562,-129.79024,53.243717,1
-349.828,-162.30505,82.65869,1
-212.20157,-13.64773,88.54231,1
528.29425,245.00066,4.1903358,1
346.2729,208.5543,-17.320791,1
381.4298,304.95395,-24.15112,1
-399.87967,-313.68167,156.34286,1
-262.26602,-311.61905,123.73512,1
-238.75415,-291.11533,25.337368,1
-348.87234,-66.38641,-26.878443,1
-275.9724,-151.21745,-47.48287,1
-399.0499,-223.93095,-45.47858,1
-448.4425,252.22346,-318.94107,1
-532.79065,139.70723,-329.1077,1
-423.87094,181.92477,-377.36395,1
-205.91872,-178.68677,151.99895,1
16.835258,34.978165,303.10086,1
303.60373,185.99582,-170.40779,1
497.41583,373.25403,285.72845,1
47.24995,198.56453,479.51547,1
233.70755,-112.10791,326.47556,1
314.10345,-126.21693,396.13245,1
206.7648,-219.26788,272.40503,1
166.1116,-6.011031,337.2746,1
-609.92706,333.56918,-184.42131,1
290.34274,-240.73375,153.97513,1
220.30222,-325.79477,208.65076,1
603.8338,55.45778,291.43777,1
-54.314034,454.0459,50.699757,1
175.51123,-230.96771,386.36786,1
-178.69409,156.522,79.28431,1
-31.380678,148.04335,-223.66039,1
38.59775,30.492935,-113.040306,1
-329.44717,223.77568,-541.5228,1
-405.32632,310.39993,-540.7369,1
-463.44086,243.57893,-553.65375,1
77.97232,44.06898,-334.1831,1
118.460556,103.141045,-250.71239,1
82.98751,9.668955,-222.80428,1
58.641323,-385.02197,77.355095,1
-22.413513,-315.60135,39.01699,1
52.4679,-277.06537,-21.742188,1
185.17169,-487.70404,537.87976,1
489.07623,119.56121,490.01544,1
514.9737,-321.69577,-229.00793,1
-108.07645,-369.60672,-118.94127,1
-117.036644,-456.85638,-32.916534,1
-26.564987,-415.9249,-109.30717,1
444.56485,284.85336,381.55576,1
-7.595396,16.390867,455.6708,1
-4.5970545,-238.62407,538.22833,1
235.41428,95.5784,19.538527,1
21.079176,561.2165,364.6088,1
168.51695,139.9145,-68.276085,1
