tsne1,tsne2,tsne3,class
-23.787344,-3.3119147,17.958603,CS
-10.523145,28.14102,-22.230608,CS
-22.409761,17.195402,-15.863823,CS
-39.23243,8.481191,-2.9590137,CS
-32.149906,-3.5066679,1.9123633,CS
-32.022835,-5.686086,4.846893,CS
-30.892145,-2.92677,-1.2656682,CS
-40.387577,-1.2741472,4.2840276,CS
-39.204082,-5.119159,3.7259228,CS
-39.79696,-8.130005,5.301764,CS
-5.6490355,17.866741,-17.493011,CS
-4.405572,-31.288383,-4.576117,CS
-2.2613797,-33.75757,-1.0137627,CS
-16.602066,-12.25341,6.7734165,CS
-18.995253,6.58226,10.114838,CS
-19.701307,29.703955,-19.23109,CS
-23.080511,12.688868,-2.5410802,CS
-23.860847,3.4540586,-11.341453,CS
-39.601696,9.839904,-10.116861,CS
-6.8770247,-33.03879,-3.6152735,CS
-24.737036,-2.9452922,2.261343,CS
-8.986661,4.7192607,7.783849,CS
-7.392787,19.769016,-16.367634,CS
-29.689442,-0.64792633,-12.943111,CS
-27.826952,16.982061,-42.966797,CS
-25.798388,-2.7840047,-2.8797724,CS
-22.894173,-2.54128,-23.91664,CS
-22.17003,-6.9694395,-23.74088,CS
-28.331293,13.141542,-46.05981,CS
-27.637882,22.403004,-13.824234,CS
-22.894064,17.372192,-7.6259413,CS
-24.16986,9.200241,-4.6867766,CS
-23.980553,11.409285,-6.4015083,CS
-5.191291,-36.05562,1.1732379,CS
-4.475843,-29.986412,-8.225974,CS
-26.347214,3.503156,-18.277126,CS
-24.100178,-0.094631776,-25.821318,CS
-41.942955,3.860329,-6.58646,CS
-33.85775,4.929405,0.6433264,CS
-37.962914,3.9051359,-1.6502323,CS
-32.332024,8.243608,-1.3181992,CS
-27.025936,1.36617,-27.425043,CS
-27.551407,8.151733,2.2736058,CS
-21.8958,27.280209,-19.005857,CS
-33.526123,13.796222,-13.309494,CS
-17.803057,19.901114,-10.404376,CS
-28.575853,15.3682,-16.424253,CS
-28.026491,9.735431,-1.363167,CS
-28.07104,3.1312735,-3.179317,CS
-24.446203,-0.94306755,-21.592705,CS
-29.438921,-7.833909,15.572728,CS
-12.24925,4.990211,13.519215,CS
-12.936295,1.9579208,13.871328,CS
-11.555803,-26.372486,-0.9335286,CS
-36.175632,3.0487435,5.985359,CS
-37.87095,-0.5310881,3.1422977,CS
-15.866046,4.076091,10.892585,CS
-28.49883,12.880192,-5.7981935,CS
-19.097706,16.930023,-6.0611987,CS
-28.84406,5.594074,-5.868995,CS
-30.964272,1.6666753,8.616371,CS
-35.476482,5.517359,-4.1550913,CS
-34.11829,5.596908,5.8844657,CS
-28.467392,19.00998,-18.198694,CS
-22.141968,11.125243,11.354203,CS
-10.995881,24.533245,-4.32039,CS
-22.905106,2.0020747,-1.4304059,CS
-28.978613,3.5337715,7.991842,CS
-25.511597,1.5007843,9.87537,CS
-22.306704,-0.41647333,10.153109,CS
-21.297804,4.348088,1.7921295,CS
-11.095068,28.086061,-9.122155,CS
-13.292766,27.024727,-7.9914494,CS
-27.407799,2.1518292,1.4980949,CS
-29.682224,17.297178,5.9765925,CS
-29.201086,14.95875,9.446077,CS
-23.839924,-4.756514,5.426798,CS
-19.451204,0.34792784,4.4568443,CS
-23.011898,-4.093871,8.948692,CS
8.180861,3.546222,-19.60285,KQ
2.5975251,-1.0939906,-17.920406,KQ
2.8701696,1.5356827,-16.25154,KQ
2.9876535,3.6890476,-19.356682,KQ
5.655876,-0.40053898,-14.741946,KQ
2.2058616,7.451356,-20.219097,KQ
7.5266833,4.097261,-12.088461,KQ
-15.54461,20.1606,-22.0031,KQ
-0.023276515,-0.71682316,-14.698107,KQ
4.5564675,-0.037325375,-21.530388,KQ
5.9426312,-2.7725413,-17.721884,KQ
6.6465464,-4.9439907,-12.412083,KQ
6.178176,1.3986093,-17.828646,KQ
9.131203,2.490239,-14.7228,KQ
9.46391,-0.42778453,-19.246916,KQ
-1.5483357,-1.7985443,-18.373344,KQ
5.3188353,-21.09162,-3.2125537,KQ
-2.6165662,1.0408055,-17.734476,KQ
32.715385,-13.763378,3.9204314,KQ
8.531901,-30.608198,3.4615197,KQ
22.99609,4.512623,25.891268,KQ
15.502903,-13.820654,17.56599,KQ
16.261883,-10.67716,20.543674,KQ
18.31925,-12.994239,19.879597,KQ
32.386456,6.049065,18.402548,KQ
21.634703,11.480194,23.16135,KQ
23.409018,8.278095,19.960392,KQ
-6.227898,7.252155,-23.912413,AR
-4.6001472,28.711554,0.05932763,AR
-6.7100043,8.062894,-20.735275,AR
-12.135979,4.672639,-20.636362,AR
-12.960597,-4.325982,-17.463856,AR
13.042155,-9.998423,-2.743864,AR
-10.156008,9.422688,-34.801952,AR
-9.908031,11.594177,-27.804722,AR
-13.737887,17.641535,-42.427753,AR
5.083447,-36.339973,4.0347204,AR
