tsne1,tsne2,tsne3,class
21.52826,362.88608,-43.97161,CS
74.14089,-117.38743,176.97017,CS
-249.40297,-109.78557,47.22388,CS
-29.296558,-100.958595,152.13837,CS
116.62995,-263.3486,161.0525,CS
114.20027,-224.33371,105.650185,CS
56.70503,-217.60622,92.85919,CS
-15.475586,-369.5095,-110.30273,CS
-10.711561,414.67502,139.98499,CS
31.761236,400.00568,146.23184,CS
19.853994,-109.74866,205.39449,CS
-30.334656,-171.88216,256.1576,CS
32.099846,-179.17993,250.13123,CS
36.466133,-126.14013,77.818794,CS
33.590874,-172.51956,138.10394,CS
81.1191,-166.22054,74.41729,CS
161.36777,218.25777,303.91147,KQ
95.81845,220.45393,286.2639,KQ
117.430534,189.02219,253.6191,KQ
57.544052,180.20395,258.1622,KQ
100.49264,142.5109,278.11365,KQ
4.661386,185.24231,276.54736,KQ
128.30666,151.49548,377.03613,KQ
-13.246593,288.03976,284.37292,KQ
55.542824,253.81343,272.75967,KQ
61.070488,191.1151,320.35635,KQ
81.48283,135.5873,327.6338,KQ
158.75624,108.13457,278.77963,KQ
124.6085,183.04062,314.90082,KQ
177.15968,168.8551,349.21082,KQ
115.68326,228.25232,345.6895,KQ
111.49048,266.74673,244.36774,KQ
154.28899,281.52246,204.32312,KQ
76.61457,254.47672,215.56467,KQ
-10.067642,58.685368,-444.29507,KQ
1.3682163,-118.95338,-455.6035,KQ
-49.87729,-185.44852,-342.54916,KQ
-73.52637,-181.50381,-208.9498,KQ
-48.269566,-127.292336,-196.66446,KQ
-97.751755,-144.14487,-182.73163,KQ
-150.14633,-55.23243,-425.23154,KQ
-185.27472,-97.32276,-372.72852,KQ
-123.721085,-123.50815,-383.71384,KQ
-197.89948,267.4996,93.448845,AR
25.812498,-24.215353,400.07724,AR
-182.8727,218.63185,98.22918,AR
-112.99436,161.2741,106.05049,AR
-136.22047,-68.677,-94.432594,AR
-145.25836,-118.0442,-128.71577,AR
-186.1122,312.2323,49.233505,AR
-166.8807,328.79108,107.96516,AR
-169.68794,383.2769,48.707165,AR
58.866848,-10.678045,-438.20895,AR
-99.693535,175.37492,-158.10052,AR
-31.416134,151.37953,-372.53745,AR
-20.115608,-59.464302,374.59265,AR
325.04248,-79.83008,269.8864,AR
102.96898,-176.09683,-71.018486,AR
383.08945,160.12598,-243.59796,AR
-182.66754,-0.059738714,120.75148,AR
-161.76534,-29.4284,-85.27474,AR
-184.21097,-103.504425,-166.4063,AR
34.083652,-20.180979,329.69653,AR
98.956276,41.365353,-270.17554,AR
-1.1774565,126.4417,-267.7995,AR
87.10515,81.420105,-332.012,AR
27.362993,82.86476,-252.12177,AR
12.813664,23.786705,-140.76047,AR
33.75611,-29.692856,-156.19604,AR
127.19331,127.49769,-397.7086,AR
-212.38214,355.10275,21.6477,AR
-15.530823,-68.39402,-200.38693,AR
-93.004585,-109.22764,-105.99364,AR
333.83176,20.612703,-170.42076,SL
200.14427,163.7281,-279.11316,SL
335.90225,11.81165,-263.51767,SL
181.394,148.94301,-224.43925,SL
248.81026,131.42978,-241.06349,SL
-135.75294,152.77954,-40.588436,SL
306.52878,80.50565,-229.79079,SL
299.5556,24.698742,-217.71152,SL
3.460902,-241.51605,207.90497,SL
-132.88864,-344.9207,139.28055,SL
-85.65391,136.53667,1.0377163,SL
-232.15443,258.45938,-37.254463,SL
153.36472,114.95121,-109.15019,SL
177.15285,161.37277,-176.25974,SL
48.670197,85.92011,-376.10263,SL
218.32066,77.748825,-251.49506,SL
257.81705,58.041832,-232.26549,SL
256.76404,108.26576,-145.43822,SL
313.16174,-31.109526,-207.86232,SL
291.4346,66.53997,-156.05301,SL
-53.266636,-399.54233,26.616117,SL
-171.16821,283.25766,-94.31216,SL
-159.99333,223.32951,-121.982475,SL
-214.21817,218.78418,-69.89051,SL
206.95622,78.45675,-166.32172,SL
-149.40973,175.57794,-92.47039,SL
-12.650183,85.8356,157.96048,SL
-68.66755,-337.96017,-3.7192814,SL
352.4342,-97.6141,-232.3394,SL
356.36118,-73.08645,-268.785,SL
-90.58026,22.682058,-378.82852,FG
-110.63569,-20.151344,-393.76288,FG
-24.942884,37.02377,-396.88107,FG
-86.955086,-89.53739,-402.4291,FG
91.867874,212.01256,-302.40305,FG
-119.614914,11.05504,-332.3907,FG
-176.82788,37.395855,-307.12222,FG
116.80421,29.715904,417.0414,FG
-121.23908,24.259537,-273.94202,FG
-73.621735,-107.90925,-326.85535,FG
-16.005226,189.0323,215.20389,FG
-34.99079,-11.291498,-330.4721,FG
-135.53236,-129.91974,-319.76816,FG
-37.442287,-74.21174,-313.72055,FG
-141.85564,-68.685844,-294.13187,FG
88.41276,-75.66917,-406.5131,FG
189.1233,141.082,276.17566,FG
-93.32764,-63.404564,-282.73907,FG
-129.6539,-68.05268,-358.73816,FG
-101.484955,64.42169,-343.30304,FG
-142.08803,88.01599,-296.03955,FG
-65.63676,-135.90907,-373.07565,FG
-348.47632,149.79182,-216.3987,FG
114.1166,-391.59497,143.60834,FG
-165.53531,-18.945715,-364.235,FG
-80.92559,-49.34557,-351.8937,FG
-148.08199,60.804317,-362.46732,FG
412.10846,41.087963,-201.00423,WB
