PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,class
-6.291515575812511,1.7034433672794256,2.094003094978623,4.929009427251308,6.011760216631337,-3.9943269330874904,3.2984050394841806,4.312825661721936,1.3067317975689436,0.44311634441270425,-1.4589143109650842,-2.536061685109849,0.6988135406855714,-2.052966417361389,4.44791289280717,0.38764021744906973,-1.8770480585092009,-2.299843562387558,-0.1285662393218138,-0.031159081002802916,-4.358476300921444,-0.5848181293706395,-0.3128662717568195,-1.1053562080372052,1.0570849319644338,-0.8438476162629077,0.6468690513189872,-1.0217338302138703,0.09269948220810625,-0.36105564872180707,0.8981406735431824,0.3436056187246536,0.2090686340531252,0.019764265448375343,0.5073270314876486,0.8690232767566629,-0.20987991401356632,-0.6053327911805476,0.052828797039107735,0.1123015675791446,0.289463830070976,-0.03711617472270039,-0.051626489405348766,-0.05371177204498718,-0.5661342001169931,0.20982166023386067,0.04298345803268189,0.1603765534075134,0.11214517404992709,0.29789026450161266,-0.05480166516302841,0.07702771836743937,-0.039958052914477335,AB
-6.015565128237969,-1.9406208827274238,-0.20771905720971495,0.18737172187639436,2.4674129027760876,-0.5742042513631617,-1.4977797405917672,-1.66190280470298,1.0234502376595045,-0.7028289530727944,1.1882078543838939,0.17052706615710211,-0.16075446469186622,-0.45650743217210016,-0.28686411423505254,0.8445947328964094,-0.4549300473096674,-0.2733227060372229,0.6692593388511004,0.5341506650002238,-0.08941137777857514,-0.241052411769226,-0.004957740165713547,-0.01829925163281882,-0.04276275719630826,0.11008511259936711,0.12020332757884371,-0.0011049437912223168,-0.19325839592263377,0.13984518202375593,0.000606489865029959,-0.2826961206193357,-0.18101986778088608,-0.6517217062340348,0.06170477297993622,-0.019024949324104406,0.3691100079263104,0.5218384726040324,0.14353903340710517,-0.20569870533665513,0.262151011903572,-0.035981206001996606,-0.06582911717643357,-0.027243247797719295,0.1034543234151428,-0.10559625462699188,-0.14267754130847837,0.04061388370233728,0.22856567521100157,-0.017131226996910942,-0.14128009876077435,-0.04751031399854076,0.08271990606315449,AB
-5.806752602704039,-1.6806138504263297,0.03739943730850787,0.17731321138947162,2.976086783392898,-0.22691943961214486,-1.5038659738619151,-1.5802042637987435,0.949760452375281,-0.47581477320884463,0.5036607734770578,0.051220105496425805,-0.6848162231580572,-0.4609308354144481,-0.5378631212847532,1.0931448450902823,-0.8668128794355959,-0.237827015138872,1.1789603067519063,0.5054722991034083,-0.02096443537943501,-0.05814135762044182,0.3116791664970974,-0.4964392810763564,-0.3393156639035538,0.4087823075536881,-0.06433354888862503,0.2598398140950053,-0.2780651183099327,0.38726296902325774,0.14660575683060736,-0.3331465291285818,-0.05121101397269327,-0.8865358848058745,0.16485014233921674,0.0382983855612747,0.05820061272007894,0.5070347478844961,0.1162546052241914,-0.6308360811578853,0.45147258451030997,-0.043975235127788385,-0.46955658622845925,0.2059780556127344,0.2747217579684193,-0.15450210339799977,0.02412068841480694,-0.15359679650594885,0.07885307131107352,0.08535996904603282,-0.1121042020199142,0.03910178149004167,0.07775444096403891,AB
-3.575263542202487,-2.4920300392604053,0.2400608668954985,3.01867274700853,-0.7462390444267091,-0.9393799216475431,-0.1639915790863046,-2.428184728136679,0.07670582521182237,-0.9052792568885358,-0.9634948108279027,-0.8215905981508619,0.9026654537598566,2.335092423255816,0.04666604922718822,1.1863172879744115,0.633356329074364,0.873591043749012,-0.15740948690666387,-2.534410535200781,-0.367840847035992,-0.7701846390799306,-0.14950444939577226,0.04208584285162511,-0.7013533633394989,-0.3751787860881693,0.5081047719703148,0.7410124773627973,0.34573849633185727,-0.815435169701717,0.1632785715385407,1.028017600202833,-0.39198329822375183,0.6437536426410827,-0.19982997439491612,0.4442758584573944,0.22750588350599932,-0.16034627536711396,0.12423552359305183,0.1537088209774867,-0.5787331199153428,0.3527108494609802,0.16445775049096356,0.3421367981368928,-0.3365029109802278,0.1640560528339542,0.18846457381249793,0.21652940812774307,-0.12172580793250372,0.026337217770077203,-0.08632015786375787,-0.04458633116498619,-0.05460190141912645,AB
-3.9828283569656517,-2.377860402634209,0.18461637655146346,2.5751092971192744,-0.7147388673408903,-0.8106933605604051,-0.03080529548514813,-2.430750467741929,0.3699829861559983,-0.854376267723471,-0.6621838964628443,-0.8958519117749781,0.9521360355270961,1.960082865454939,0.1017514758742197,1.524311142424777,0.4075965450738259,0.4723220040579609,0.44211452235791937,-1.8967577872236556,-0.5430503202629957,-1.149115757016921,-0.3521242056179969,0.07294734850901682,-1.0614635846034377,-0.8172987338404374,0.29049543338735645,0.13892974798793678,0.1932212804624959,-0.42939107691862094,-0.20125108554487087,0.6123115479220741,-0.27297154026586434,0.7707639313156186,0.14075090157709694,0.6109733153325851,-0.025918318598075692,-0.24047339465567072,0.16364604732548388,0.16049982723455158,-0.2474432980577611,0.10419390409863327,0.1156996954251645,0.11747959562431284,-0.3587231188108457,0.10614272509929372,-0.20210640989177184,0.2607643694716816,0.11574370184297876,0.09592393051329434,-0.03393138570276294,-0.0361467332996118,-0.012248642615993639,AB
-6.38768380414507,-1.1025041431202984,-0.46069402028278983,0.53819117024817,0.5177395671632055,-1.0291903959671966,0.033034995043873056,-2.358438502880949,0.7510385219353835,0.1201425044179689,0.505756056029448,-0.9090425376923237,0.6779182037526453,0.21554417149438654,0.8220685334993664,0.6850074419144192,-0.22508098377818084,-0.032949728719086004,0.0810664615395371,0.42927157689297224,-0.10976625237061413,-0.16738803171671404,-0.5585070432690245,0.6881145950725482,-0.7747445070954211,-0.8349695308271126,-0.7806576548935983,-0.1881906219001795,-0.016495522047005245,-0.594325967688859,0.0330168821376321,0.7461997613565596,0.1388174611689133,-0.04793520484639773,0.6004931579378524,0.6548515747708687,0.509983194970801,-0.002270311712834224,0.2519855604062288,-0.15239428367111318,-0.14469655707850057,-0.6032635673469838,0.11057902586293127,0.25769108143291347,-0.24564957436681376,0.16000854077824683,-0.034146138741103275,0.0406126055800735,-0.041034902252655624,0.05014776764396612,-0.02399546824933765,-0.04553010538808457,0.10595859277731123,AB
-2.6908405354652376,1.317053735457711,-1.2385734607362773,0.9695230797927684,0.2648238422186475,-2.4405482755567736,0.5106002415764161,-1.8454117921370394,0.3237374988661585,1.1181294953810939,-0.9489690039293396,0.8815759973096742,0.32855066162944474,-1.101362072682394,1.3394610212673999,1.6726773038127047,-0.4531291289554562,1.2282218210276825,-0.6189080707795778,-0.17302878260994028,-0.037381806838445664,-0.9555398772409894,-0.25701468760342805,-0.5130339368357194,0.5810435998655378,-0.14998581886403473,0.13949658338361498,0.051369776188345456,0.4885672201758978,0.15048315059553652,0.7624248663309561,0.6074152018808658,-0.6529853647015111,0.43516368848816,1.7509426122255884,0.15451013934833907,0.27330655484592176,-0.8512473165191571,-0.34485081067340445,-0.42242760386452116,-0.15199584229582677,-0.5229495883040192,-0.4562863108931817,-0.03479234812305272,-0.08594324445190837,-0.10773880403064175,-0.593197746448513,-0.2848801725454705,-0.1677117273739738,-0.1290396681842207,-0.30066826300543376,-0.02858901314606026,-0.07038512657952091,AB
-5.754443587428708,-2.103660567693749,1.0827604125302157,-0.011895207769482115,-0.12624952085369226,1.0173838969286566,0.7394892956687937,0.1259073416368768,-0.9672665002763174,-0.360571142315344,0.0931821914471546,-0.4337376669592833,-0.6968152760235873,-0.7845444151036723,2.538678907045963,0.5396018173757067,-0.5286835893778825,-0.7009453391310608,0.45459650424486897,-0.08545169159627028,1.646828944157117,-0.36886254987830247,0.5155465736048729,-0.7768230828278903,0.30219450363602846,-0.21351955087641086,0.6025549449010582,-0.843172560101976,0.47487299636232017,-0.7066143136486623,1.315028273111293,-0.08869897873679135,0.2526333770362544,0.31671004000781866,0.8276960969406746,0.038395910213507294,-0.49445193367292656,-0.006601352201872749,-0.2516850416248768,0.03436042146625215,0.29484010444775854,0.042355524371376865,-0.17675215234879949,-0.09021420755918007,0.010081018700017635,0.10278143757147923,0.022055376818210216,0.09821302080095584,0.10867260119009625,-0.06245774153632331,-0.185606496461082,0.06422003664520448,0.022845376464301716,AB
-5.65251326265932,-1.9032177564057022,-0.38210274608048156,0.6006577812654373,-0.4839956873246608,-1.158600252775916,0.8091592177997214,-1.0367915692899003,-1.2176362391714337,0.17920206978021283,-0.2794313230616143,-0.3273345816013084,-0.8534388605511535,-0.10101668160989481,1.9328893048134994,0.8186235180502829,0.44101103007684916,0.4971039990849848,-0.6291985145173528,0.45765714512701094,0.2420348605294335,-0.7199588879052503,-1.2414185048453263,-0.17551050776739655,0.33944254552335357,-1.0300663808084958,-0.28162413025478483,0.23034411534020058,0.865234224876907,0.32038042929806276,0.008311955968698843,0.24894613610099392,-0.05810488389395986,-0.3036355258558064,0.5695316777711811,0.07293501782649182,-0.2881639086257113,-1.072732513077816,-0.13232781341827113,0.0005852764733672294,-0.20642026933817334,-0.15068565111350096,-0.19997542408135244,-0.03980548357249958,0.01116400258324632,0.13062291503393592,0.2338981529682654,-0.33289745511956736,0.0416418338551583,-0.005476455628520529,-0.18180310555885226,-0.030016011058138253,-0.031986602967786444,AB
-4.636115501015699,1.1409798987444673,0.07881286615087646,3.084595129982895,-0.0010598785517849552,0.2554122256782037,-1.7556428715116494,-2.291544219913065,-1.0177625858566373,-2.291761335512909,-1.296768139731084,1.8799337704496122,-0.6126052466443486,2.3357871869577127,0.18750163880822715,-0.910299759338338,-1.3054706616406875,-2.2992942437634194,-1.7230591312597632,2.0414690974122167,-0.5736124250780058,-0.0018598660200257065,-1.0492570476599965,-1.1084766939672241,-0.6489152841872137,0.9267153543612189,0.7459870949787027,-0.7516606270055561,0.218133915141127,-0.4085955946085537,0.08166340553313785,-1.0559525446673017,0.25873861053337904,0.8612352772213205,0.5143143798708106,0.8502161935790886,-0.8404740577140343,-0.5555366533327613,-0.6482376628246014,0.8959420916296074,-0.8321010639275839,0.1481636591786234,0.25729939596029217,0.18208314674899764,0.4288324166938066,-0.08087936768740035,0.24569738475949174,-0.14799038281859248,0.16784035940715805,-0.10955776187054128,0.0482424457362628,-0.10977563794727288,0.1603506741846334,AB
