tsne1,tsne2,tsne3,class
0.8177732,23.823263,62.216602,AR
4.7878575,-5.2939973,-42.620422,AR
42.583878,14.6754,19.895948,AR
9.908335,-2.144249,-38.62874,AR
33.96199,-37.962704,-20.889965,AR
31.17887,-17.682713,-2.3787496,AR
33.540085,-27.997906,5.3880186,AR
-4.892959,32.77411,65.871666,AR
7.7361383,-2.8552625,14.23709,AR
13.429213,-15.495334,10.710507,AR
11.301785,-2.8819382,21.397738,AR
8.542587,-10.82517,11.29442,AR
2.9665918,-1.2037855,-8.398331,AR
0.41559446,3.2565093,-4.2409635,AR
21.22134,-7.270425,25.410114,AR
-5.0073724,-24.90461,-63.19336,AR
-18.796507,14.277785,27.273876,AR
40.13917,-14.506436,5.580194,AR
-3.8217232,31.187437,12.696632,SL
-15.148349,20.769346,12.300814,SL
-8.239089,43.756798,-5.1097775,SL
-10.476099,22.936775,5.787016,SL
-11.425886,13.333915,10.980007,SL
21.421005,-25.18179,-23.188818,SL
-3.6738038,19.762442,10.751787,SL
-4.865706,24.848248,15.968936,SL
70.98616,18.098936,-11.5957985,SL
77.3718,-12.809956,-14.311429,SL
1.1117718,-35.229942,-27.29447,SL
13.561656,-21.299456,-32.08827,SL
1.7726153,19.227144,1.1053191,SL
-4.7172384,24.846483,2.591184,SL
12.4154,5.3197308,22.35918,SL
-7.039102,13.610554,17.685999,SL
-7.894652,19.030222,15.681498,SL
2.1597092,25.316103,7.7678847,SL
-3.3333187,30.713858,19.890156,SL
1.6314366,27.791067,14.629033,SL
77.13828,-4.2147017,3.2727416,SL
16.568195,-37.72918,-32.28251,SL
18.942553,-36.243717,-26.109674,SL
13.970271,-27.8588,-30.094128,SL
3.2987158,18.89406,20.427975,SL
15.471336,-29.663263,-22.66342,SL
26.05866,-27.036352,-20.039846,SL
72.33132,2.6673472,7.172623,SL
56.70341,15.894611,20.96427,SL
56.19762,16.18499,15.460231,SL
-5.6641893,-30.36212,34.644947,FG
-9.913886,-25.90614,35.190937,FG
0.9966662,-32.13086,45.68595,FG
-5.1765556,-8.379623,33.91144,FG
-4.581272,1.4286962,36.055183,FG
-12.0206585,-32.952087,35.783485,FG
