tsne1,tsne2,tsne3,class
149.48447,-638.9991,73.78844,SV_SE
-117.51104,96.51121,-31.07811,SV_SE
204.87619,-42.690983,-139.7312,SV_SE
-179.64905,186.42142,93.566505,SV_SE
53.801167,-140.34737,-248.14542,SV_SE
112.963524,-105.64121,-205.34169,SV_SE
-19.267431,352.99393,113.05109,SV_SE
-16.150856,231.07913,110.958336,SV_SE
-87.866264,269.32153,120.82528,SV_SE
-62.054447,301.55914,210.2847,SV_SE
-134.83018,-91.19829,167.18959,SV_SE
94.66842,-93.34745,-493.4484,SV_SE
-153.35316,-178.36958,206.95848,SV_SE
94.13303,283.7448,428.87616,SV_SE
346.84824,3.6481614,-163.37535,SV_SE
-53.78946,150.30156,-603.60596,SV_SE
490.19165,268.53,-92.19626,SV_SE
543.4392,281.35037,-225.51482,SV_SE
457.5801,318.06784,-156.194,SV_SE
-383.95612,-273.33154,-106.10695,SV_SE
-274.92166,-149.31702,-134.01106,SV_SE
-361.3966,-214.92043,-82.18616,SV_SE
87.0562,-25.540432,371.29688,SV_SE
416.3345,-222.56717,53.13121,SV_SE
494.89545,-202.31596,48.318806,SV_SE
252.48709,-109.83288,421.111,SV_SE
265.87186,-210.7362,390.73932,SV_SE
243.08705,-356.6362,59.290215,SV_SE
117.49192,275.74292,-341.4808,SV_SE
493.74805,434.42145,21.450287,SV_SE
230.71072,-292.20813,-34.281868,SV_SE
160.69876,-303.1575,82.42519,SV_SE
222.28957,57.53854,144.22685,SV_SE
246.2331,-231.4799,40.3138,SV_SE
292.9341,-33.07193,403.39355,SV_SE
334.44278,-342.8894,188.45918,SV_SE
503.99756,323.2982,140.09418,SV_SE
86.55703,72.38286,-505.4508,SV_SE
-212.18108,-100.32995,-345.45102,SV_SE
181.68802,117.63074,-463.04092,SV_SE
-337.25504,136.65329,228.86452,SV_SE
-281.55954,103.109375,163.44547,SV_SE
-265.58157,163.48506,215.96562,SV_SE
-406.7255,-390.5409,-276.79453,SV_SE
-310.57526,3.891128,303.52133,SV_SE
-272.13657,4.727352,375.18936,SV_SE
-533.9053,-253.34702,-59.94106,SV_SE
88.11315,-284.00336,-134.96399,SV_SE
46.245373,-142.3988,261.95245,SV_SE
-60.66225,-25.264236,238.79826,SV_SE
258.50537,104.39932,-1.9057248,SV_SE
-70.60467,-127.826614,222.51799,SV_SE
322.0292,376.00763,211.40103,SV_SE
542.81635,-190.66335,-184.77504,SV_SE
575.2416,-146.45451,-142.88754,SV_SE
232.48505,79.710754,512.1905,SV_SE
389.2993,-158.13986,-415.79996,SV_SE
-326.99435,-40.699993,220.4029,SV_SE
-472.8479,-18.6691,242.813,SV_SE
-509.1374,47.94696,233.68253,SV_SE
-510.83093,9.76361,305.4311,SV_SE
622.82935,23.806622,-201.70387,SV_SE
185.06313,-212.15524,261.43552,SV_SE
583.7163,-73.95078,-238.21944,SV_SE
-46.199516,3.688591,137.23535,SV_SE
-95.2659,14.959426,77.74429,SV_SE
237.34578,-11.064677,-25.106134,SV_SE
138.15141,-219.9288,325.34555,SV_SE
266.9859,-192.00336,215.1953,SV_SE
316.17087,-228.6079,170.184,SV_SE
-167.68683,-31.316305,317.74673,SV_SE
-90.67985,35.10912,353.54324,SV_SE
-131.19366,-47.07559,389.98843,SV_SE
-189.91989,-29.099977,17.613178,SV_SE
83.69174,243.03827,12.122955,SV_SE
-125.368675,325.46533,369.71918,SV_SE
248.21881,-52.120373,54.38159,SV_SE
-147.74973,-128.51486,359.77423,SV_SE
4.788848,-173.32585,99.12264,SV_SE
333.62033,-150.3758,97.35775,SV_SE
-247.40315,28.267288,48.492912,SV_SE
385.4575,-80.02035,104.07717,SV_SE
120.326164,-550.66656,277.57236,SV_SE
296.58383,-188.24644,-217.218,SV_SE
85.14098,-492.58853,255.60268,SV_SE
-29.716234,21.301893,-191.9856,SV_SE
-99.72309,16.900894,-149.05971,SV_SE
-109.81139,-20.18292,-212.4707,SV_SE
162.41087,-519.7349,205.04034,SV_SE
458.67075,375.19186,212.50308,SV_SE
620.20807,-53.479527,65.09109,SV_SE
-304.20477,28.535671,477.84958,SV_SE
-325.93286,97.540436,388.72412,SV_SE
-377.99268,18.270092,423.50864,SV_SE
181.21622,-384.98843,201.76602,SV_SE
183.92346,-366.65173,310.48145,SV_SE
228.91435,-357.30466,249.10582,SV_SE
-296.58008,185.33162,412.84958,SV_SE
305.14868,-417.20404,269.6662,SV_SE
-247.19098,88.667694,449.57388,SV_SE
314.74356,431.66992,-55.769794,SV_SE
373.5577,32.1583,409.2141,SV_SE
383.7086,401.14532,-106.23859,SV_SE
468.20093,-23.804876,42.36524,SV_SE
536.5478,137.971,-264.9241,SV_SE
113.767784,248.65523,301.64755,SV_SE
484.093,14.1606045,-158.5568,SV_SE
568.414,-45.315453,-39.99634,SV_SE
508.8712,148.56862,-171.90932,SV_SE
497.65738,208.25664,32.772907,SV_SE
341.51407,-190.17229,-55.490227,SV_SE
311.5447,141.88681,116.04545,SV_SE
119.27055,446.33575,-359.17828,WA
405.55066,-32.28344,231.29604,WA
344.68726,44.770634,103.327415,WA
89.224846,-255.02092,101.42164,WA
169.05286,33.805458,217.35536,WA
27.352266,173.88907,337.45648,WA
575.93463,354.82092,3.4236119,WA
519.0883,114.12675,-40.181053,WA
453.35754,95.99026,13.77172,WA
35.598553,-255.96275,29.097004,WA
86.16238,78.93248,101.57904,WA
62.306187,-339.53876,33.91309,WA
61.86844,68.040504,-407.3342,WA
-16.384058,86.788895,-472.47888,WA
46.154877,-25.372725,-425.6947,WA
113.696266,53.66449,-312.384,WA
-7.704798,5.14434,-339.15424,WA
37.447224,-51.484905,-275.02573,WA
260.8984,156.01065,257.09778,WA
387.7339,277.59705,-74.62418,WA
350.50272,106.32183,326.39413,WA
359.50497,-323.0336,-65.84557,WA
533.5216,86.233154,125.758965,WA
539.1648,468.483,-127.62514,WA
27.214321,-325.85928,147.32126,WA
-72.95912,-481.92316,156.14801,WA
588.854,160.96106,-68.982315,WA
-495.2086,122.29334,-64.005295,WA
-12.955486,-589.1404,-169.45567,WA
-494.1908,183.17899,-342.5489,WA
241.9424,-284.71118,-143.55727,WA
307.2733,299.47275,342.51077,WA
432.41748,227.05103,-199.07652,WA
139.0936,-26.259287,114.22397,WA
169.86221,-103.07859,98.61883,WA
100.859924,-140.49037,107.25752,WA
-192.4203,-517.03455,-129.09924,WA
-147.69826,-497.81354,-181.40605,WA
-358.1067,-191.40323,-322.46628,WA
221.53996,75.90767,-197.03554,WA
204.08699,78.76458,-95.076935,WA
135.78813,43.859715,-220.17711,WA
173.31786,-184.51945,140.98828,WA
-106.41767,-62.436565,-48.137135,WA
-39.876823,-104.12144,-56.543003,WA
98.43851,377.86133,-425.33908,WA
-15.670739,438.97852,-297.9153,WA
43.340218,308.69165,-526.6472,WA
-0.031210765,535.5044,20.37042,WA
49.500095,476.57993,-16.54444,WA
-33.977966,-168.99127,-530.1554,WA
-270.73187,224.832,303.83514,WA
414.67853,-351.8065,-142.40565,WA
179.92393,342.43695,21.021362,WA
134.8763,-235.2677,-0.7832173,WA
182.19337,-148.229,12.01531,WA
106.0834,-154.87067,-39.975506,WA
386.34702,-307.51877,256.6136,WA
50.429283,46.80003,275.33014,WA
441.61212,-252.72566,242.75748,WA
65.342995,497.93655,-214.93576,WA
65.28243,483.81403,-287.50528,WA
-225.79796,415.89166,-238.54868,WA
133.47699,-61.15844,-23.29161,WA
-5.9122458,-237.72063,-49.389698,WA
-69.62146,-307.15594,-92.02091,WA
-348.76007,240.91293,99.639595,WA
32.84588,114.88348,-76.77845,WA
77.371155,164.7773,-41.870487,WA
115.300865,-164.1488,469.02695,WA
28.779749,-431.66473,127.234634,WA
-31.477068,-401.81436,85.69723,WA
-7.233462,-203.40152,347.61932,WA
-56.316757,-217.65063,293.52994,WA
-68.66008,-268.43225,237.89093,WA
49.797016,2.8797994,-569.47455,WA
85.380104,90.15998,-149.16348,WA
378.90964,-441.45145,39.831383,WA
448.31116,187.90685,-113.01087,WA
440.91922,295.00406,200.53545,WA
476.06543,222.82155,247.36859,WA
493.35175,393.6162,-103.59656,WA
130.43326,-90.60289,269.5727,WA
138.83954,352.60986,154.31638,WA
-256.55518,-268.91934,23.98447,WA
417.9878,-112.669304,-122.31176,WA
-215.93202,-296.41248,128.978,WA
-140.46155,-345.86826,-201.51889,WA
69.62172,-305.43918,268.22226,WA
-138.10118,-403.47174,-107.77927,WA
164.54825,99.423836,372.06158,WA
-86.096954,-240.51492,114.439804,WA
-77.8122,-267.77472,44.712997,WA
327.6825,294.66183,50.23224,WA
-1.4476274,-203.44817,183.29428,WA
-232.10306,-92.92151,241.35464,WA
-283.11618,-124.43137,20.936426,WA
-270.15726,-100.96656,113.12969,WA
276.0819,-91.05932,188.4477,WA
43.934345,-136.59605,25.335148,WA
386.79343,-57.234646,-4.8093696,WA
454.87802,35.037113,-54.071636,WA
83.131386,258.49994,-480.37302,WA
229.62537,-179.34492,-116.46059,WA
42.736694,-123.650055,-104.08505,WA
-223.49849,-65.29723,-117.74142,MM
32.514534,-33.14091,-70.97483,MM
-4.7634616,14.102642,-17.768114,MM
-70.11974,-364.41135,170.26982,MM
196.61723,516.52423,69.462944,MM
-22.653969,-397.70456,231.3442,MM
118.19648,29.806282,-7.881411,MM
106.87396,178.2667,182.4889,MM
353.30322,22.133265,-29.044806,MM
170.26253,324.7878,-505.99112,MM
329.7255,64.701515,208.28249,MM
-132.73201,-195.85945,-48.205856,MM
304.1198,3.756486,287.2692,MM
617.6709,11.799693,-17.8626,MM
370.14957,308.1711,268.1152,MM
54.31668,-50.225685,53.68355,MM
173.46777,-225.04008,-300.55667,MM
-1.3260666,-282.12744,-263.90506,MM
-64.94295,-95.46549,73.488686,MM
50.855545,-45.420944,193.13072,MM
12.3904085,-79.554504,139.62169,MM
-68.37489,-233.63162,-152.68356,MM
-79.94557,-116.28059,-150.08768,MM
8.224395,-400.40143,-59.667847,MM
115.97005,293.03848,-417.64844,MM
235.78377,-52.971954,-271.7983,MM
144.26909,-40.401035,-274.71988,MM
433.91693,180.75494,111.13922,MM
396.11093,222.03003,62.055557,MM
452.30338,304.5626,-7.8333664,MM
-19.522528,459.67026,-371.2159,MM
258.51407,-32.472248,-392.12744,MM
176.90298,-81.76007,-366.2255,MM
408.3025,106.41982,-241.26978,MM
167.42113,205.90457,-165.38954,MM
356.1575,128.80707,-283.5999,MM
299.56198,223.58653,-212.84445,MM
42.94818,146.69263,-348.8914,MM
88.63375,447.4555,-73.562454,MM
-173.64442,496.13953,115.979706,MM
-265.0717,400.54715,113.69386,MM
-227.24783,477.65475,57.10815,MM
-344.27884,291.26816,190.58717,MM
625.53186,148.03804,92.795876,MM
-179.11987,267.79245,111.273575,MM
27.088213,426.2403,255.88216,MM
86.51095,457.56274,259.06363,MM
295.1196,-84.80612,-49.85145,MM
361.1352,140.96306,-16.651218,MM
420.08316,376.7157,63.683784,MM
303.9576,191.59409,-25.917704,MM
-367.26776,-178.51697,-436.79578,MM
-163.68463,22.592701,184.43477,MM
276.6167,274.90173,180.45439,MM
4.2870173,-130.62732,-314.0569,MM
-14.798692,-211.22751,-363.46866,MM
-85.22465,-229.54271,-307.2185,MM
182.58385,181.57713,68.90857,MM
-151.79488,-164.87706,34.424408,MM
421.65012,87.700005,-102.90971,MM
