,tsne1,tsne2,tsne3,class
298,49.806255,-36.666298,89.15469,AR
299,22.600838,91.53266,6.183137,AR
300,9.06162,76.38722,0.13218424,AR
301,11.273535,122.749176,4.101675,AR
302,-120.381226,-17.870024,37.002163,AR
303,-22.466396,44.47828,-20.96415,AR
304,-33.771366,18.622614,-95.50648,AR
305,8.481233,-86.03832,-68.857475,AR
306,15.875356,69.622894,6.2627707,AR
307,-70.490524,-69.64575,19.811304,AR
308,10.519179,58.122086,10.53199,AR
309,-55.954666,8.872492,21.374243,AR
310,49.09555,-20.358257,75.04714,AR
311,61.11439,-42.626915,82.70016,AR
312,16.340193,-72.407265,-45.134518,AR
313,-44.182224,-10.336716,-22.346857,AR
314,-57.91649,10.8182745,-29.074234,AR
315,-57.983173,-11.111535,-15.992421,AR
316,-46.263317,4.6887927,-27.274908,AR
317,5.1536317,-16.254223,1.1848485,AR
318,-4.1910067,-20.522305,-5.604413,AR
319,-64.690834,9.881992,-3.3909683,AR
320,36.704937,108.59132,23.424833,AR
321,8.936636,-25.312902,-31.973146,AR
322,35.628662,-38.255558,83.7247,AR
323,-46.95162,-68.9401,-9.107207,SL
324,-65.5054,-49.638664,-31.303654,SL
325,-68.21921,-64.62278,-6.586175,SL
326,-70.0555,-39.346222,-21.289186,SL
327,-50.36851,-53.93388,-33.161633,SL
328,-12.620791,44.10151,13.235434,SL
329,-58.79873,-46.259235,-9.288724,SL
330,-55.237057,-59.090202,-9.12582,SL
331,-39.967495,15.830219,121.01074,SL
332,-78.89804,30.321377,90.190956,SL
333,33.117004,6.7391768,52.515263,SL
334,43.806767,75.875626,60.127563,SL
335,-54.123478,-39.23707,5.579144,SL
336,-74.118164,-31.201342,-12.299757,SL
337,-55.879047,-24.133627,-12.41819,SL
338,-50.171124,-42.471645,-23.790049,SL
339,-54.024452,-51.315067,-19.435915,SL
340,-40.690773,-47.1153,-0.14788692,SL
341,-50.548748,-65.39777,2.3845627,SL
342,-41.75218,-58.21846,-5.8849726,SL
343,-74.23559,0.12573376,102.35934,SL
344,62.2909,61.09778,63.224358,SL
345,-12.09326,61.028934,8.99917,SL
346,61.464397,81.34851,65.01115,SL
347,-44.102734,-34.303505,-7.071752,SL
348,-11.000705,49.819233,0.31772536,SL
349,-23.025473,45.395515,16.221176,SL
350,-75.17909,-15.765679,102.855255,SL
351,-22.17377,-49.62756,99.510826,SL
352,-26.89847,-40.81276,98.68512,SL
353,-48.16975,9.984409,-76.86283,FG
354,-44.845203,3.0523791,-85.45384,FG
355,-74.66555,-4.299279,-62.079975,FG
356,-40.05961,-19.976473,-74.76556,FG
357,-41.936012,-40.64905,-56.45377,FG
358,-55.616447,11.942115,-86.141136,FG
359,-64.2369,23.005838,-74.19487,FG
360,-10.836645,-55.244263,-53.871025,FG
361,-73.00382,30.633156,-86.7198,FG
362,-24.907684,-21.379852,-72.423195,FG
363,8.518873,77.212265,-28.15556,FG
364,-57.46602,-3.1249588,-61.31584,FG
365,-10.315609,-26.942148,-78.59058,FG
366,-21.93783,-15.491219,-61.086716,FG
367,-13.086367,-13.587515,-81.434296,FG
368,-102.291794,-32.633965,28.163958,FG
369,43.78689,-26.304596,8.067695,FG
370,-10.151516,-13.342875,-70.088356,FG
371,-35.031315,-8.139844,-83.75941,FG
372,-60.008617,10.244919,-74.22222,FG
373,-72.42304,24.036001,-61.332104,FG
374,-31.657143,-32.68716,-79.13143,FG
375,-99.01923,59.328106,-86.62102,FG
376,-15.903023,-18.155106,-51.939396,FG
377,-51.902477,-7.919437,-79.038025,FG
378,-40.380028,-5.813155,-72.510155,FG
379,-66.92272,5.014091,-63.062183,FG
380,-41.56348,-75.90508,-20.916906,WB_BX
381,-64.78572,-116.002525,-1.1760837,WB_BX
382,-74.35701,-102.41648,-1.0819445,WB_BX
383,-61.424725,-103.81513,-2.1475592,WB_BX
384,-57.580482,-102.07834,10.469768,WB_BX
385,-50.70882,-94.002686,-1.0064274,WB_BX
386,-50.854126,-111.53969,3.6019936,WB_BX
387,-44.74253,-101.24613,4.0768533,WB_BX
388,-55.71086,-87.1685,-19.879976,WB_BX
389,-62.705406,-78.10371,-19.640888,WB_BX
390,-49.777164,-81.069115,-9.942042,WB_BX
391,-46.221756,-106.06325,-8.10828,WB_BX
392,-49.58645,-98.347084,-17.13677,WB_BX
393,-38.720104,-96.77415,-11.563377,WB_BX
394,-60.03515,-93.72355,-8.824527,WB_BX
395,-74.8124,-108.04671,41.135258,WB_BX
396,-67.94975,-85.44567,-0.4146505,WB_BX
397,-16.573952,85.502495,34.26251,WB_BX
398,23.328856,14.346061,44.82243,WB_BX
399,0.82825327,66.73087,68.784195,WB_BX
400,36.807285,122.36143,31.46746,WB_BX
401,46.588535,16.105385,77.08736,WB_BX
402,38.680485,23.43032,28.4939,WB_BX
403,6.5218368,-6.8451295,79.763405,WB_BX
404,-21.58766,22.439274,31.391281,WB_BX
405,-24.605162,22.206028,48.2148,WB_BX
406,-88.43081,-16.485064,-33.980396,WB_BX
407,-91.86932,4.6273913,-40.42483,WB_BX
408,-92.76147,-5.1702285,-42.031475,WB_BX
409,-84.230576,1.772518,-2.2776036,WB_BX
410,-95.82671,21.881144,-20.581018,WB_BX
411,-22.420507,-36.09015,76.4951,WB_BX
412,-33.28824,51.728893,-0.36756352,WB_BX
413,-93.3549,16.238243,42.71794,WB_BX
414,-55.664303,20.455761,-17.264738,WB_BX
415,-40.867783,21.275774,-23.865181,WB_BX
416,-12.184107,12.429074,-2.08559,WB_BX
417,-11.004996,31.718563,52.84958,WB_BX
418,-20.478922,90.437225,5.010381,WB_BX
419,-38.413036,34.932255,2.0775375,WB_BX
420,-72.818634,9.380991,54.656166,WB_BX
421,33.553333,62.48482,80.87032,WB_BX
422,-38.53394,15.3413315,-14.335927,WB_BX
423,-25.842537,57.636135,-4.754354,WB_BX
424,-26.973356,-24.576067,-2.8274214,WB_BX
425,-23.800438,64.98942,-83.74705,WB_BX
426,-17.97241,-30.541353,-13.074145,WB_BX
427,-60.690647,65.986404,-25.89929,PF
428,-79.29807,57.510475,-73.00632,PF
429,-94.657936,47.398685,-57.76798,PF
430,-86.29998,53.871944,-57.078297,PF
431,-104.30885,20.573858,-45.925884,PF
432,-97.609184,66.2073,-59.66246,PF
433,-62.57935,48.845642,-15.861254,PF
434,-41.441284,42.20714,-34.188755,PF
435,-70.42546,41.78608,-26.416866,PF
436,-103.75386,53.686977,-68.54338,PF
437,-68.00702,61.26197,-54.04066,PF
438,-66.272575,49.997166,-76.38439,PF
439,-52.986725,39.876774,-81.01367,PF
440,-53.081245,65.257774,-72.04511,PF
441,-81.09877,67.63014,-85.180786,PF
442,-29.632135,47.166676,-49.238834,PF
443,-113.00111,-21.349407,26.094334,PF
444,-22.157492,50.416656,-53.691395,PF
445,-87.73517,51.672195,-71.93272,PF
446,-72.30234,69.09914,-42.431953,PF
447,-61.9632,57.544865,-70.26266,PF
448,-81.3036,46.08931,-64.12095,PF
449,-62.554127,84.21214,-24.089054,PF
450,-72.52423,69.25853,-66.484055,PF
451,-58.545155,55.901703,-60.146652,PF
452,-55.11792,46.07097,-26.478128,PF
453,-57.898525,44.78815,-37.264595,PF
454,-76.52089,30.308615,-23.05937,PF
455,-88.25301,11.134171,-23.163876,PF
456,-76.049164,12.804386,-23.827892,PF
457,-65.53661,-83.085625,23.841936,BM
458,-54.487423,-87.733025,29.643206,BM
459,-63.00956,-87.40272,35.922733,BM
460,67.638985,9.772493,40.211163,BM
461,53.072327,-9.721343,49.661457,BM
462,63.68379,22.493395,49.59536,BM
463,33.229664,-17.654598,37.191696,BM
464,64.46618,79.92047,45.864876,BM
465,-80.35763,-22.02679,-7.083241,BM
466,-103.30903,-77.50852,-12.519742,BM
467,-100.31965,-77.07984,-3.299143,BM
468,-57.067505,-59.281647,96.59712,BM
469,47.173355,21.2809,65.9695,BM
470,-31.90809,-55.475838,28.708567,BM
471,56.84334,31.810844,45.762352,BM
472,-15.660148,-49.001274,30.462736,BM
473,31.34062,51.852154,-2.8610458,BM
474,-12.80913,-36.98992,26.348763,BM
475,28.407736,-5.4393616,102.064606,BM
476,-45.964935,-64.869194,98.16867,BM
477,-18.294287,-4.1750145,52.38359,BM
478,-15.017782,18.901499,-14.414012,BM
479,-11.057168,27.060507,-13.563343,BM
480,-9.025684,-10.276293,-45.236816,BM
481,45.494804,-44.179256,74.58249,BM
482,-4.6824713,2.5809064,104.29958,BM
483,31.010906,-15.187732,49.466103,BM
484,56.94509,51.76792,54.510002,BM
485,20.692987,-16.14004,37.15631,BM
486,55.02917,62.437126,51.739017,BM
487,-8.083105,-60.364628,79.79489,WH
488,-106.50098,-66.8941,47.2121,WH
489,25.370544,-39.53093,14.524807,WH
490,-23.569254,-52.2724,43.710743,WH
491,-39.26238,-65.43666,50.236153,WH
492,-44.043434,-62.87392,64.08515,WH
493,11.004395,-96.32613,-28.78041,WH
494,12.564966,-87.80264,-23.19194,WH
495,17.86243,-94.77762,-42.23852,WH
496,-41.51495,-47.879158,41.764927,WH
497,-35.83295,-53.06752,50.23941,WH
498,-33.861263,-59.88666,41.419384,WH
499,-43.6474,-63.265755,20.623537,WH
500,-53.540592,-78.676384,20.897612,WH
501,-104.66947,-60.697445,74.01501,WH
502,-41.194283,-66.38345,36.608654,WH
503,33.00252,-35.430096,98.17054,WH
504,-50.964333,-81.690475,39.514923,WH
505,2.9787874,-37.738613,4.9062276,WH
506,10.669635,-43.84689,15.368848,WH
507,10.841136,-41.587067,30.814377,WH
508,-91.92137,-55.287155,71.87893,WH
509,-13.494114,-33.663,65.29144,WH
510,-25.730495,-42.69954,57.671066,WH
511,-3.5707855,-33.34452,20.278315,WH
512,1.0071945,-45.06137,21.144402,WH
513,19.468998,-50.727924,10.846723,WH
514,-20.157417,-65.820595,73.54118,WH
515,27.685757,-94.772964,-43.583046,WH
516,-28.82088,-58.33436,62.41662,WH
517,-11.320169,59.26076,69.89436,WH
518,-101.976974,-44.38837,67.359535,WH
519,-31.692495,-1.0848161,127.80794,WH
520,1.2059654,5.8144736,16.594496,WH
521,-4.181774,-30.756197,88.977974,WH
522,10.627722,-2.6021988,17.443937,WH
523,-26.979883,-3.3609693,109.25049,WH
524,-18.049044,-6.3100114,110.20938,WH
525,-104.14195,-26.272902,43.231487,WH
526,23.45734,-58.58622,0.80300766,WH
527,-49.867424,-26.049274,92.81029,WH
528,-64.21626,-48.70409,100.68139,WH
529,-56.01596,-18.748913,103.30158,WH
530,-87.597984,16.082735,77.76069,WH
531,-17.135862,75.52557,63.95269,WH
532,-60.601112,-12.794187,7.510839,SQ
533,-69.11869,-24.516348,12.3701935,SQ
534,-48.276405,-19.984715,11.557643,SQ
535,-57.5418,-72.295166,31.675304,SQ
536,-61.74755,-2.7280476,26.371065,SQ
