,tsne1,tsne2,tsne3,class
627,48.272205,-16.34359,-26.230612,BH
628,56.723495,9.604784,1.8627921,BH
629,60.03791,8.345987,-3.1881948,BH
630,51.363968,-16.255093,-29.933588,BH
631,7.997052,-33.290348,44.589558,BH
632,7.056254,-32.222622,40.812874,BH
633,42.687622,-25.987938,-28.326677,BH
634,40.33164,-29.773108,-24.544945,BH
635,25.086203,-0.038771074,-20.78757,BH
636,22.378826,-35.643623,1.2616482,BH
637,30.342178,7.2690787,-21.241312,BH
638,46.319187,-21.748537,-27.080212,BH
639,20.499788,-1.1050416,-26.209965,BH
640,-38.863403,-5.300898,3.6352172,PH
641,-36.755917,-9.6145,0.41006812,PH
642,-42.178963,-13.8237705,9.000722,PH
643,-8.243372,15.190853,-59.879055,PH
644,-43.66886,-19.238298,10.888815,PH
645,-7.2096977,12.420662,-57.34942,PH
646,-37.495373,-18.22649,6.1105003,PH
647,-40.4151,-12.367879,14.064671,PH
648,-35.756077,-13.969025,2.9536643,PH
649,-39.409153,-16.903429,10.403894,PH
650,-43.40508,-8.287417,19.270378,PH
651,-24.899883,-28.520004,41.86817,PH
652,-24.040323,18.350798,14.419638,PH
653,-15.11391,-27.142038,31.421589,PH
654,4.0729294,23.070475,-59.696793,PH
655,-4.528073,-3.0174851,28.034847,PH
656,-30.346054,-20.785652,1.9381152,PH
657,-33.600285,-8.931234,8.557123,PH
658,-30.818018,-2.9626384,-1.7989596,PH
659,-16.539883,-23.849771,30.6158,PH
660,-26.26151,-16.222326,0.07315854,PH
661,-17.703333,-16.088444,-6.7479353,PH
662,12.219208,-10.050258,35.93421,PH
663,-29.229717,-18.790333,7.2176085,PH
664,-41.217392,-13.254951,18.958149,PH
665,-46.52646,-10.293742,17.600355,PH
666,-18.090239,-19.553127,38.54781,PH
667,-25.6749,-22.023453,7.320095,PH
668,-5.7389154,-20.954052,-8.53335,PH
669,-17.503857,-13.6749325,-0.72051,PH
670,1.1054084,25.613846,41.015682,PH
671,-13.453576,-10.800287,26.9981,PH
672,-10.651742,-5.350161,25.309464,PH
673,-14.110287,-5.807637,0.536325,PH
674,8.966564,-0.6048175,21.675308,PH
675,-22.596333,-15.425379,10.434656,PH
676,-21.88632,-16.378304,0.72632986,PH
677,-21.727018,-14.373923,5.2900944,PH
678,-25.223186,-17.28535,4.601101,PH
679,-16.337162,-26.105326,37.70806,PH
680,-21.90135,-22.85219,1.2666292,PH
681,-24.368341,-25.771067,0.5085305,PH
682,16.712389,-5.3246436,26.485058,PH
683,-13.52834,3.2136934,50.06976,PH
684,-44.758514,4.857706,28.79368,PH
685,7.2820826,-8.919927,-35.35614,PH
686,3.1012871,28.939665,-56.93589,PH
687,-3.0996094,-16.327124,-1.7720028,PH
688,9.296865,-3.1851664,-25.20859,PH
689,34.710205,7.428185,-24.438469,PH
690,-1.6823587,-16.044914,-25.91992,PH
691,-7.3846846,-19.055664,-1.9524813,PH
692,-8.808912,-16.13035,0.36624554,PH
693,5.9873323,-6.638656,-40.60679,PH
694,-12.906,-18.197968,-4.4664054,PH
695,-7.617808,-14.663548,-3.4495602,PH
696,-54.00317,-1.3517029,11.124337,PH
697,7.095534,0.6532046,36.834034,PH
698,4.562436,-9.033509,24.560862,PH
699,-42.10837,1.254332,26.269758,PH
700,5.1819534,-10.939308,-40.171917,PH
701,4.6613092,-12.636938,-36.814007,PH
702,7.3041563,-17.068851,23.47153,PH
703,3.3129165,-11.972828,10.58585,PH
704,18.05466,-2.9737985,-10.392743,PH
705,-9.776512,-19.951841,-8.206449,PH
706,-5.611574,-1.3116316,0.35864136,PH
707,36.16956,2.713423,-27.707058,PH
708,7.807421,-5.64005,-29.37822,PH
709,0.19910781,-6.025927,-1.0018108,PH
710,14.11464,-5.385981,-0.37179813,PH
711,8.734484,-7.7194633,6.7077727,PH
712,-28.782732,-32.037342,-6.6582146,PH
713,-11.159265,-22.436863,5.2951922,PH
714,-7.0734744,-19.903622,4.5348086,PH
715,32.86628,22.494871,-13.805183,PH
716,32.428375,21.55923,-9.793697,PH
717,24.878439,19.922909,17.46723,PH
718,3.0234704,-7.049921,9.926434,PH
719,4.1373835,-5.404249,14.451779,PH
720,-41.75201,-2.558166,23.156809,PH
721,-10.474046,-7.261932,-1.2435308,PH
722,-12.739853,-4.051734,-3.015934,PH
723,-17.362804,-27.242176,3.3752062,PH
724,15.477296,-29.68525,-18.20208,PH
725,-10.193251,-25.2212,-0.038251363,PH
726,4.222662,18.353876,48.98616,PH
727,-47.54886,7.63974,27.964373,PH
728,-14.719528,-22.310312,1.5791385,PH
729,-14.522386,-22.042011,7.3454432,PH
730,-3.9858844,-10.598649,-0.49386802,PH
731,-5.4748707,-12.860043,3.7767577,PH
732,-3.8799577,-6.120748,4.834364,PH
733,-5.1047196,-25.080746,32.070057,PH
734,-19.27712,-19.116749,3.8501043,PH
735,-3.182582,-3.2783482,6.664999,PH
736,33.38041,22.855324,-17.902563,PH
737,35.913044,25.606918,-17.262163,PH
738,-8.088067,-10.6326,8.324609,PH
739,-10.076722,-8.123332,3.187131,PH
740,1.4812042,11.981167,36.539898,LB
741,-2.5888822,5.7601495,25.016804,LB
742,1.6474248,5.0093036,22.87091,LB
743,-1.4237173,-0.58830553,20.016954,LB
744,-0.23928306,-25.905937,31.410809,LB
745,0.4868772,30.417183,18.686462,LB
746,19.027199,-11.919609,36.268436,LB
747,0.070642814,-9.6248,-4.562096,LB
748,3.4644904,-13.235166,-2.7850802,LB
749,-3.155006,-24.768307,51.891815,LB
750,-0.13953166,-28.488537,42.32483,LB
751,20.2425,11.053096,21.780367,LB
752,34.4934,-29.923769,14.998792,LB
753,-4.894483,5.6419373,31.425936,LB
754,-5.8668585,-19.909,39.035282,LB
755,2.829226,7.359707,45.630753,LB
756,3.1278546,1.1444104,33.618748,LB
757,-25.062925,-22.024508,38.32709,LB
758,0.007503861,2.183598,30.64005,LB
759,-2.37519,13.3782,26.706022,LB
760,-6.6412535,14.383466,24.585428,LB
761,-11.603266,13.508273,20.547117,LB
762,-12.1039715,17.669018,20.463243,LB
763,5.236086,-13.94834,20.29479,LB
764,4.330755,33.559628,17.497824,LB
765,-5.9130745,5.232556,17.764835,LB
766,-5.386718,8.116104,21.547773,LB
767,-3.6328056,-24.739105,46.917854,LB
768,2.1834793,-14.185422,3.8472538,LB
769,-3.6079571,-15.120165,52.43055,LB
770,0.95103526,-2.2101352,36.883816,LB
771,36.684155,17.600235,11.855383,LB
772,-6.388566,-11.676586,23.045612,LB
773,-12.490075,-17.42873,2.5388443,LB
774,-13.328118,9.752984,19.69217,LB
775,-17.29606,-15.871895,20.205553,LB
776,-10.575208,7.8547373,10.810996,LB
777,-11.602435,-11.777678,22.207197,LB
778,-11.659507,-19.533047,33.341534,LB
779,-6.919279,10.076092,17.595827,LB
780,-18.21081,9.363349,13.792056,LB
781,-20.244667,7.096764,9.625149,LB
782,-13.743761,8.890936,13.7474,LB
783,-1.8788201,13.757525,42.249702,LB
784,14.333582,0.16793205,13.49464,LB
785,18.31959,2.1712542,6.8681884,LB
786,-10.311504,3.45037,27.284077,LB
787,-8.622596,-16.708145,39.291424,LB
788,2.764318,12.874265,27.325748,LB
789,-9.785919,-20.449938,19.350765,LB
790,-11.269706,-14.87642,19.473223,LB
791,-35.128616,-32.094025,11.006194,LB
792,18.99075,7.498086,6.218209,LB
793,1.3496393,-33.128036,37.210674,LB
794,38.923042,-1.7928318,2.8399096,LB
795,9.74932,-35.016705,6.20969,LB
796,14.49917,-35.103424,5.0285416,LB
797,5.9449983,12.976248,48.52078,LB
798,17.325453,33.615604,32.61663,LB
799,26.772505,6.3151217,4.7543106,LB
800,6.0443506,7.861854,32.537273,LB
801,9.191111,13.540177,-60.59725,AB
802,-24.061,-11.751223,-26.241001,AB
803,-27.71119,-12.279286,-24.870596,AB
804,-28.913748,9.149322,-27.657507,AB
805,-26.91651,7.699835,-25.53979,AB
806,-28.618437,-7.0228567,-31.811098,AB
807,-23.746832,22.725592,-35.69204,AB
808,-35.119503,-1.35989,-23.735828,AB
809,-31.866995,-2.7252166,-29.370745,AB
810,-9.975603,1.0640173,-49.487686,AB
811,-38.130363,-10.285589,-32.68206,AB
812,-36.189194,-10.362086,-30.178837,AB
813,-26.808748,29.71406,-20.74968,AB
814,-27.600117,-2.5096734,-32.53732,AB
815,-18.50027,-54.59515,20.572126,AB
816,-31.11949,-11.730676,-18.43231,AB
817,-34.850204,-9.892225,-18.342752,AB
818,-29.735579,-14.233824,-13.211598,AB
819,-25.628912,-11.888838,-31.423666,LV
820,-24.198818,-15.221158,-36.103657,LV
821,-23.600597,-9.842035,-35.070873,LV
822,-24.493025,-7.7799077,-29.506836,LV
823,-19.490946,-6.6205063,-30.210894,LV
824,-21.161274,-11.038307,-30.740688,LV
825,-32.044724,3.2233162,-13.286388,LV
826,4.8965297,15.057147,-61.921932,LV
827,-31.039124,-0.24423887,-11.304823,LV
828,-26.734896,28.75523,-30.93385,LV
829,-26.784937,25.25391,-31.631615,LV
830,-30.387651,23.157362,-31.840874,LV
831,-24.80962,-17.187803,-27.04553,LV
832,-24.25954,-16.857553,-21.54541,LV
833,-22.788877,-20.913303,-22.179216,LV
834,-36.995304,-5.4246087,-10.491957,LV
835,-32.534412,-5.9842596,-10.623926,LV
836,-32.5253,-3.1968925,-8.358197,LV
837,15.440659,3.1572216,-45.33737,LV
838,-35.35084,-7.434484,-3.0477443,LV
839,-27.721628,22.1794,9.472282,LV
840,-21.944168,21.766935,16.129406,LV
841,-25.401783,20.080217,18.059715,LV
842,-32.184673,-15.58287,29.741255,LV
843,-42.447227,-17.094526,-22.31622,LV
844,-39.02138,-18.834583,-22.927715,LV
845,-35.540573,-17.647453,-23.246479,LV
846,39.60447,-17.36035,4.014283,SV_SE
847,44.889874,-20.356718,2.0534654,SV_SE
848,40.197433,-22.287716,-0.3207845,SV_SE
849,10.692673,36.296356,12.364415,SV_SE
850,-0.42504808,-33.25447,47.497356,SV_SE
851,0.27991524,35.175808,40.168022,SV_SE
852,36.944744,15.774061,2.3324287,SV_SE
853,25.228718,23.417503,2.5625272,SV_SE
854,-40.57978,-21.099472,-1.3829392,SV_SE
855,33.83646,-21.987337,-22.647219,SV_SE
856,26.755081,-6.98437,12.961484,SV_SE
857,35.461544,9.058877,10.926328,SV_SE
858,27.042019,-5.3505745,15.820652,SV_SE
859,20.695868,44.741673,14.039074,SV_SE
860,28.01145,-2.973082,20.059175,SV_SE
861,24.414776,19.88451,8.129348,SV_SE
862,33.788994,-9.236718,16.916662,SV_SE
863,40.630295,-25.489233,-17.956057,SV_SE
864,37.938957,-19.508307,-22.718143,SV_SE
865,17.136385,44.37047,19.6964,SV_SE
866,28.748138,1.110238,13.80297,SV_SE
867,23.113386,27.29706,10.384456,SV_SE
868,20.228664,31.457481,11.241375,SV_SE
869,16.207064,31.466501,10.974101,SV_SE
870,16.953419,35.215412,9.013601,SV_SE
871,26.124683,-24.907251,-15.154451,SV_SE
872,26.471615,-22.136156,-19.913324,SV_SE
873,23.522802,34.193176,12.005977,SV_SE
874,-8.561209,53.88482,11.127304,BA
875,22.05323,55.092117,19.209133,BA
876,18.374567,58.370403,19.777702,BA
877,39.29413,-8.939074,-16.809965,BA
878,44.151894,-6.3802147,-21.39519,BA
879,43.845177,-11.789041,-15.523945,BA
880,-15.222941,-4.556878,-24.836046,BA
881,-12.200815,-6.0787034,-26.582949,BA
882,-20.729149,-5.8068314,-24.555273,BA
883,27.208685,8.514442,20.583963,BA
884,25.121794,51.66925,15.509095,BA
885,22.63128,49.900215,17.426031,BA
886,19.826927,-19.040617,1.2925296,BA
887,45.278484,-29.444637,4.8258495,BA
888,24.83926,-0.0053481013,6.46044,BA
889,21.681316,43.56464,20.89457,BA
890,24.002834,44.307213,9.300303,BA
891,23.27796,47.85619,12.986704,BA
892,30.315514,-7.4045415,-23.212406,BA
893,42.17679,-13.453939,0.38302213,BA
894,45.257805,-21.962914,-9.279492,BA
895,38.928173,-14.3605385,-3.2358723,BA
896,50.851723,-3.6742463,2.5210621,BA
897,65.395966,1.3184544,-6.3696537,BA
898,43.77478,-10.109564,-1.6180177,BA
899,44.728527,-17.26345,-5.4029493,BA
900,41.643505,-18.428364,-2.6932912,BA
901,52.05876,-6.477337,-12.695218,BA
902,54.993134,0.6446846,-16.04207,BA
903,49.23118,-15.950312,-21.31421,BA
904,30.182453,9.129194,8.981121,BA
905,25.109098,35.03466,20.556911,BA
906,34.729206,8.954988,3.0632849,BA
907,-7.1693225,20.87885,12.156745,BA
908,-16.820961,-24.146666,44.832928,BA
909,7.0235333,52.994118,-1.0225494,BA
910,30.43162,-26.405962,-29.74562,BA
911,33.06522,-21.667461,-0.09627175,BA
912,30.886812,-24.264893,-3.1772256,BA
913,60.742542,-0.8735112,-11.194639,BA
914,58.024982,-5.4943824,-8.433591,BA
915,59.939438,1.26012,-16.50415,BA
916,16.17064,-25.887798,4.467269,BA
917,17.328905,-23.489645,0.5085169,BA
918,18.305063,-28.456814,-1.3951393,BA
919,21.538012,-21.993603,6.6769776,BA
920,26.439434,-19.637053,-24.277311,BA
921,21.58311,-24.216331,1.2189312,BA
922,53.04327,11.078319,5.1045537,BA
923,41.413242,15.819527,1.7432915,BA
924,24.889671,-10.291515,16.595835,BA
925,51.83788,-15.688594,8.614064,BA
926,-5.956834,-36.899452,42.034866,BA
927,36.67906,14.720049,7.5865746,BA
928,39.197018,10.991441,5.2835765,BA
929,41.941406,11.043442,9.340952,BA
930,26.28174,17.039158,1.1639118,BA
931,33.65145,4.6074114,5.5973926,BA
932,13.137216,8.89546,-2.5445852,BA
933,46.37193,-3.3794994,-20.88682,BA
934,62.64996,-3.4636495,-8.352605,BA
935,48.234066,-6.286557,-14.57395,BA
936,25.328121,-12.9297,21.036825,BA
937,37.61115,2.462607,15.770859,BA
938,45.175934,-0.8357,13.889238,BA
939,4.249646,-33.1814,48.80478,BA
940,37.925285,3.022529,10.181021,BA
941,46.858227,1.4545397,10.766869,BA
942,51.031853,-1.4044693,-13.461657,BA
943,55.887875,-12.361349,8.7580805,BA
944,59.358234,-4.2372074,-1.307142,BA
945,38.174286,-21.676434,-9.844403,BA
946,33.652542,-27.453543,-10.05913,BA
947,30.367353,-26.342197,-9.202215,BA
948,7.4507093,-25.100025,17.642963,SV_SE
949,-19.112898,-54.2646,9.295932,SV_SE
950,-16.071053,-54.467834,6.7307873,SV_SE
951,-9.140401,23.510515,-12.261338,SV_SE
952,-12.753407,22.241676,-13.494145,SV_SE
953,-5.9675007,20.768225,-11.018675,SV_SE
954,-19.54637,48.607628,15.461612,SV_SE
955,12.799952,62.03702,17.21405,SV_SE
956,8.742711,60.068184,19.004396,SV_SE
957,-25.422373,52.928165,1.9885384,SV_SE
958,-0.5560759,39.757156,2.6400354,SV_SE
959,3.7051468,-37.931602,-39.848408,SV_SE
960,-4.1464086,44.992805,-18.56163,SV_SE
961,-2.2599595,48.28014,-16.478392,SV_SE
962,0.2971316,49.598,-20.756401,SV_SE
963,1.0000101,43.22917,-26.921144,SV_SE
964,3.8924172,44.07602,-29.68312,SV_SE
965,10.203599,44.40868,-25.545805,SV_SE
966,-18.527254,17.019358,-9.828546,SV_SE
967,12.098504,30.62635,-4.2708,SV_SE
968,-21.625744,9.387632,-5.859047,SV_SE
969,3.2658467,49.067398,9.401895,SV_SE
970,7.9506683,49.02509,6.4582143,SV_SE
971,-8.304908,21.550407,-16.571793,SV_SE
972,9.740679,59.55367,14.680683,SV_SE
973,14.1932955,64.45393,13.085466,SV_SE
974,12.648476,57.452797,17.435522,SV_SE
975,-22.826002,15.778073,-38.77969,SV_SE
976,42.187984,33.407394,-4.4707446,SV_SE
977,-19.601543,15.514276,-39.66268,SV_SE
978,-10.636725,37.162888,-15.414013,SV_SE
979,-3.9713993,56.17924,-10.321907,SV_SE
980,-1.9436058,59.00874,-8.067392,SV_SE
981,-32.954254,19.862265,-6.7670107,SV_SE
982,-30.935339,24.168518,-8.892747,SV_SE
983,-23.080435,36.70538,1.171608,SV_SE
984,9.441021,38.108868,29.031765,SV_SE
985,3.009828,54.697826,22.67237,SV_SE
986,-17.643143,40.170868,-0.10299508,SV_SE
987,-21.006561,32.80951,4.051247,SV_SE
988,-12.910848,32.09803,11.515207,SV_SE
989,-14.153107,39.677013,3.3378236,SV_SE
990,-19.336723,43.795784,14.67819,SV_SE
991,-18.502335,36.836887,6.037533,SV_SE
992,-3.6461656,52.990196,25.89764,SV_SE
993,22.535791,40.287655,-2.3019176,SV_SE
994,31.652193,39.51003,15.796885,SV_SE
995,24.340158,42.706505,4.24574,SV_SE
996,10.899146,-46.935535,8.520596,SV_SE
997,9.561036,-49.235126,12.485508,SV_SE
998,8.298547,-45.91657,10.621697,SV_SE
999,-5.458105,-40.555763,-30.853422,SV_SE
1000,-15.831931,3.8608556,-29.656315,SV_SE
1001,-19.513067,3.5347123,-30.751127,SV_SE
1002,-7.9631243,49.661274,-2.5519636,SV_SE
1003,-22.164915,24.43522,-20.440578,SV_SE
1004,-22.458378,23.367632,-16.776947,SV_SE
1005,-15.963246,13.224581,-14.005164,SV_SE
1006,-4.1583614,56.040062,-0.38273507,SV_SE
1007,-18.77626,13.024367,-7.420417,SV_SE
1008,-11.652937,52.46864,17.858362,SV_SE
1009,-11.268519,58.95963,-2.6535184,SV_SE
1010,-9.002952,61.357025,-2.0071588,SV_SE
1011,-28.688639,46.09965,-11.569897,SV_SE
1012,-14.9946995,4.6095114,-22.710371,SV_SE
1013,-12.677767,3.5724287,-24.978941,SV_SE
1014,-12.125529,-8.925366,-40.923893,SV_SE
1015,-9.338636,-9.95746,-43.013264,SV_SE
1016,-8.760884,-9.047123,-39.08128,SV_SE
1017,6.1249814,66.02794,12.299905,SV_SE
1018,-19.432514,30.127977,-24.115646,SV_SE
1019,-11.755419,53.173565,-6.657836,SV_SE
1020,-11.539927,16.32558,-12.885218,SV_SE
1021,-8.297869,15.019451,-14.275288,SV_SE
1022,-10.484843,44.408474,12.389478,SV_SE
1023,-19.42726,27.61958,-27.386324,SV_SE
1024,-13.400052,46.774162,-9.291249,SV_SE
1025,-11.347771,44.434036,-11.3723545,SV_SE
1026,-12.592928,-0.1150212,-34.813824,SV_SE
1027,-10.834096,29.112934,-26.238321,SV_SE
1028,-12.360989,2.5164073,-37.37746,SV_SE
1029,-2.4438813,5.360523,-21.046547,SV_SE
1030,15.7221365,34.01091,-17.289808,SV_SE
1031,-12.838064,36.560513,-29.673147,SV_SE
1032,-14.929007,42.702744,12.075382,SV_SE
1033,-22.043156,-6.1750336,-8.539803,SV_SE
1034,-18.203325,24.56469,-6.755471,SV_SE
1035,-8.526718,41.809715,-4.075753,SV_SE
1036,-1.6992593,3.4410346,-24.761452,SV_SE
1037,-7.396498,43.26974,0.57937795,SV_SE
1038,-26.779095,16.738012,-21.798962,SV_SE
1039,-10.419013,29.20889,6.6269507,SV_SE
1040,-29.106213,14.222206,-21.77992,SV_SE
1041,-21.823223,41.54284,-19.33061,SV_SE
1042,-21.325708,37.95104,-17.197159,SV_SE
1043,-22.679117,36.276413,-19.98115,SV_SE
1044,-30.682388,19.038797,-20.440979,SV_SE
1045,-7.3022504,55.568188,23.26086,SV_SE
1046,-5.1747346,63.055958,6.7862387,SV_SE
1047,-15.348454,-59.256252,11.716541,SV_SE
1048,-12.995938,-57.118973,8.1453,SV_SE
1049,-11.461721,-62.046402,10.676813,SV_SE
1050,-14.322461,15.860324,-22.679953,SV_SE
1051,-17.544773,16.743597,-27.0502,SV_SE
1052,-14.769699,18.40627,-25.10306,SV_SE
1053,0.055511545,12.08663,-31.134115,SV_SE
1054,-9.740832,18.783009,-29.166128,SV_SE
1055,-17.418793,-59.236763,7.4754725,SV_SE
1056,-13.976829,56.937424,18.989857,SV_SE
1057,-26.621454,47.862934,-7.2002854,SV_SE
1058,9.313033,65.33042,20.51035,SV_SE
1059,1.5858586,50.025284,2.7175472,SV_SE
1060,13.633196,53.06284,7.837649,SV_SE
1061,3.2000995,44.010036,-0.11068953,SV_SE
1062,4.7661686,60.664757,5.4178987,SV_SE
1063,-0.27111888,67.08977,4.9345255,SV_SE
1064,8.673536,53.646114,12.378233,SV_SE
1065,0.6881211,56.722073,10.67193,SV_SE
1066,-5.896932,52.18406,-14.560784,SV_SE
1067,-5.4632034,38.524197,25.358444,SV_SE
1068,18.585978,45.43646,30.09394,WA
1069,-11.213886,37.266644,10.502546,WA
1070,-1.8781408,45.11749,8.753514,WA
1071,-21.91417,28.499334,3.4771528,WA
1072,-16.323303,27.549307,11.354315,WA
1073,-27.172369,27.376389,5.0518765,WA
1074,8.836885,55.682022,24.358013,WA
1075,10.469715,58.19453,4.133649,WA
1076,7.0525513,58.059746,1.1045215,WA
1077,-22.493961,28.812923,-1.6455394,WA
1078,-26.24541,31.143536,-3.2761898,WA
1079,-26.27553,26.586985,-1.5042939,WA
1080,17.949389,38.082645,-3.9185202,WA
1081,22.626272,37.584866,-8.510211,WA
1082,17.798317,34.36839,-2.5736437,WA
1083,4.8935337,44.136642,-8.878645,WA
1084,3.2251346,41.616432,-15.2846365,WA
1085,-0.59839535,42.24923,-18.143019,WA
1086,-21.312258,56.50422,2.3495855,WA
1087,5.3261776,60.96636,13.955947,WA
1088,-24.454802,51.773674,-6.7308493,WA
1089,-23.210384,40.83338,8.379881,WA
1090,-1.9872277,60.395634,15.8835745,WA
1091,14.320858,62.391872,25.460966,WA
1092,-25.482191,10.529392,2.9932377,WA
1093,-22.960428,-34.27129,14.688323,WA
1094,11.665512,62.107056,5.399168,WA
1095,43.568474,-18.416735,-13.319916,WA
1096,45.765537,-14.746906,-13.961673,WA
1097,66.803406,-4.1452875,-7.0084004,WA
1098,1.0435394,21.144295,-19.956427,WA
1099,27.688326,39.31498,33.151817,WA
1100,13.946788,57.32155,12.218046,WA
1101,-14.119348,22.3231,3.0641885,WA
1102,-16.595224,26.797556,3.0269103,WA
1103,-16.889574,24.57528,-0.29216948,WA
1104,-22.442497,-21.671995,-5.5271506,WA
1105,-22.293257,-23.799437,-8.351849,WA
1106,-16.022644,-28.160023,41.061718,WA
1107,0.6038422,49.584984,-3.0339525,WA
1108,-4.069586,51.266094,-4.5560684,WA
1109,-0.1516761,44.884228,-8.086892,WA
1110,-12.5244665,33.383385,-8.123769,WA
1111,-3.7490034,26.860357,-11.132813,WA
1112,-6.4880114,27.739569,-8.613457,WA
1113,16.137869,40.71297,29.96188,WA
1114,5.49439,32.547894,47.676052,WA
1115,12.015825,28.909273,33.777924,WA
1116,16.97525,-0.85187757,39.62424,WA
1117,17.678066,4.3929896,40.663406,WA
1118,-29.182274,34.49871,-5.6849556,WA
1119,2.0751774,7.1370983,-34.414505,WA
1120,-27.412216,43.310932,8.293821,WA
1121,13.343069,48.51842,-9.596133,WA
1122,-17.206228,32.534668,-0.1752948,WA
1123,-12.064523,35.25557,0.17707577,WA
1124,-13.771948,31.219181,-2.664271,WA
1125,-2.986449,28.940256,-19.924665,WA
1126,-7.6082625,31.909136,-18.096949,WA
1127,-1.1870157,32.534966,-18.996092,WA
1128,4.549419,39.660625,48.85858,WA
1129,3.1478322,36.987225,47.027237,WA
1130,52.609,7.2136188,-16.76553,WA
1131,-18.152912,34.622566,-5.512897,WA
1132,-21.785069,31.66004,-5.347959,WA
1133,5.517713,27.379663,-13.043179,WA
1134,37.24393,-17.029259,-27.0678,WA
1135,-6.0412416,35.50382,-11.732349,WA
1136,-2.521308,35.592773,-12.399981,WA
1137,-26.169998,16.958252,-3.1553128,WA
1138,-28.521296,11.4922905,-3.2121816,WA
1139,-29.852625,14.689363,-1.8185338,WA
1140,-21.050175,18.439745,7.119315,WA
1141,-22.248795,19.787397,3.653905,WA
1142,-23.676546,21.380777,7.0459175,WA
1143,23.33091,44.13544,-4.331161,WA
1144,-4.346766,39.363922,-7.407213,WA
1145,0.9615133,2.3619943,-20.307215,WA
1146,8.963533,57.945984,10.443171,WA
1147,-7.147155,51.570637,23.858973,WA
1148,-9.271571,48.92096,28.99664,WA
1149,13.01712,60.134567,21.816893,WA
1150,-17.92486,20.26355,-14.42084,WA
1151,8.391798,36.846394,-19.131653,WA
1152,-20.428665,24.176735,-30.956287,WA
1153,-9.035617,52.35195,-0.34758535,WA
1154,-46.09847,-8.037471,-18.99205,WA
1155,16.786104,13.8953495,-29.634346,WA
1156,-17.489676,21.523026,-19.757866,WA
1157,-8.980291,4.0537014,-46.511066,WA
1158,-26.051064,32.535774,-10.811704,WA
1159,-21.911598,26.237755,-11.239809,WA
1160,-24.051365,29.067696,-10.549736,WA
1161,1.4013742,48.11096,16.429379,WA
1162,-18.17682,19.33151,-4.7639737,WA
1163,-10.188063,1.2099093,-31.248718,WA
1164,-8.688438,8.5630665,-31.46548,WA
1165,-9.210895,5.2721453,-33.99527,WA
1166,-14.467228,42.727985,-7.0790453,WA
1167,-15.872453,27.976963,-5.380579,WA
1168,-1.6097393,45.22054,0.9608838,WA
1169,7.132892,54.45499,3.8292358,WA
1170,12.135437,32.94202,33.3124,WA
1171,-10.146608,29.326197,1.6343955,WA
1172,-9.571418,28.197798,-5.374853,WA
1173,-10.898298,19.039762,-5.849659,MM
1174,-14.887279,20.715315,-9.381871,MM
1175,-10.976608,24.057608,-6.9144225,MM
1176,-27.848188,1.6601256,-0.69445693,MM
1177,-24.810728,4.669618,-2.7453709,MM
1178,-29.384691,5.1167607,-0.026631683,MM
1179,-7.5374174,33.5154,-2.056937,MM
1180,-2.7370918,32.004074,3.322888,MM
1181,-4.595269,48.028614,2.5156615,MM
1182,8.402539,33.855335,36.804447,MM
1183,-5.880506,42.10728,9.885107,MM
1184,-7.790923,45.0839,5.2481513,MM
1185,-28.463886,46.76866,-3.3954237,MM
1186,-0.65412855,65.122444,8.197734,MM
1187,-11.229969,50.904987,22.396667,MM
1188,-9.555136,31.74603,-12.1299305,MM
1189,0.3989912,36.724403,-1.5305972,MM
1190,-10.88604,33.813103,-23.245682,MM
1191,-12.9929495,31.588022,-21.20221,MM
1192,-15.147551,30.087246,-14.962857,MM
1193,-14.437564,28.63995,-11.328634,MM
1194,8.139295,31.527723,-13.43158,MM
1195,-1.3936919,30.457514,-7.5783687,MM
1196,-6.9503217,7.252503,-16.317663,MM
1197,12.514569,36.704163,31.659664,MM
1198,3.7792547,50.61796,-12.921567,MM
1199,0.42370334,47.29556,-13.142371,MM
1200,-1.5795649,54.619328,15.251736,MM
1201,-0.6079597,52.12629,12.861173,MM
1202,5.8918786,56.530506,16.78288,MM
1203,4.2176037,32.296146,40.269867,MM
1204,19.840176,14.378519,-15.510654,MM
1205,-2.0802524,38.522816,12.671754,MM
1206,11.266498,50.038998,16.065548,MM
1207,3.4009085,39.500076,12.120787,MM
1208,13.363999,48.821426,18.460648,MM
1209,4.015722,46.45219,20.135765,MM
1210,11.49036,38.95188,-3.2272267,MM
1211,17.485374,8.196327,39.039413,MM
1212,33.901688,27.133913,14.132292,MM
1213,11.622991,-13.968608,-24.69089,MM
1214,29.390501,29.00716,11.851092,MM
1215,38.17122,-13.880244,-31.308548,MM
1216,1.3790041,63.52992,20.222458,MM
1217,-10.462033,43.424232,-27.74902,MM
1218,26.50248,36.992416,-18.070013,MM
1219,26.363323,33.58814,-17.311716,MM
1220,-6.7940035,37.56174,5.060716,MM
1221,1.2003345,55.656757,4.2942133,MM
1222,1.3574901,50.0931,23.299864,MM
1223,-2.1289344,57.50145,4.4722013,MM
1224,-5.6674976,-29.648048,47.89365,MM
1225,-5.030642,16.629791,-21.795351,MM
1226,-9.734195,47.069054,16.201935,MM
1227,-4.6235347,41.84528,-21.21702,MM
1228,-8.518408,39.091846,-24.356125,MM
1229,-13.058135,38.011627,-25.134714,MM
1230,0.17670184,39.35001,6.289827,MM
