,tsne1,tsne2,tsne3,class
219,164.92451,4.6192427,-43.54634,SV_SE
220,193.04506,45.575344,-30.77278,SV_SE
221,170.36496,120.467026,-2.9145303,SV_SE
222,-15.407026,-162.6874,-55.742714,SV_SE
223,-35.20336,185.15367,-72.49895,SV_SE
224,-44.297863,175.23053,-121.02682,SV_SE
225,-114.66353,-161.4972,-146.59456,SV_SE
226,-137.2782,-109.661835,-174.34541,SV_SE
227,143.74898,-238.06563,-173.76413,SV_SE
228,-86.70023,-93.09366,-25.433086,SV_SE
229,-205.99089,258.35306,-89.76342,SV_SE
230,-8.694484,-114.1309,34.613003,SV_SE
231,51.11646,143.23616,-134.95554,SV_SE
232,175.25842,-78.04459,215.64499,SV_SE
233,167.6187,-63.809788,118.69155,SV_SE
234,29.802576,161.6216,-53.84938,SV_SE
235,-71.15961,-143.8381,-9.43385,SV_SE
236,82.095116,179.67639,-68.990364,SV_SE
237,0.8184218,63.82588,-391.91565,SV_SE
238,-328.3415,81.28108,152.25348,SV_SE
239,22.93115,50.702248,-351.91714,SV_SE
240,-241.56787,133.76729,-108.191864,SV_SE
241,-237.9688,89.04717,-140.97824,SV_SE
242,-220.29576,76.7378,-96.633224,SV_SE
243,-17.183857,102.705864,-352.7116,SV_SE
244,308.1481,259.8055,36.501205,SV_SE
245,-227.47858,89.8341,5.7401013,SV_SE
246,-272.26422,-238.51797,-138.4096,SV_SE
247,171.05927,-8.229909,387.1084,SV_SE
248,-279.3127,-236.04317,-77.40844,SV_SE
249,144.67653,28.305317,-347.35367,SV_SE
250,212.6244,-3.6672716,-347.3334,SV_SE
251,190.50919,41.780243,-339.5438,SV_SE
252,-234.9843,-115.07191,-140.28775,SV_SE
253,238.65749,68.07058,-306.71332,SV_SE
254,-268.4018,-180.814,-127.36373,SV_SE
255,-169.30351,162.56374,57.29616,SV_SE
256,-119.43322,159.8792,12.057577,SV_SE
257,78.53783,327.0786,161.21176,SV_SE
258,138.04974,240.31209,-65.69436,SV_SE
259,227.77715,354.58267,-33.54537,SV_SE
260,-257.89667,71.73854,117.02255,SV_SE
261,-100.16423,382.95422,28.33422,SV_SE
262,358.2443,120.58317,9.96948,SV_SE
263,203.89174,337.3941,40.338726,SV_SE
264,72.93969,322.32178,73.54864,SV_SE
265,2.8057027,283.2376,-246.31238,SV_SE
266,-20.488916,351.9174,80.44765,SV_SE
267,36.68563,154.11292,307.57376,WA
268,187.46298,122.39668,-88.82059,WA
269,-18.640345,289.29825,53.155807,WA
270,113.17103,39.657436,-185.17265,WA
271,184.55634,33.895214,-187.53233,WA
272,224.2411,-24.416267,-167.38953,WA
273,212.59654,291.28513,196.67693,WA
274,136.18112,375.17816,-23.449821,WA
275,99.05638,350.2391,-62.187347,WA
