,tsne1,tsne2,tsne3,class
64,320.11053,-329.72232,-52.98962,1
65,333.35028,-387.6355,-171.54716,1
66,-375.16577,-520.11096,-10.295609,1
67,-387.71268,-603.9059,71.97244,1
68,-300.30344,-689.50806,64.126366,1
69,-322.55786,196.30466,544.1409,1
70,-251.43336,92.68004,527.1481,1
71,257.12424,61.738552,478.29312,1
72,-384.99576,110.36152,454.80243,1
73,337.63913,391.16406,356.3837,1
74,-382.7671,10.192661,524.92316,1
75,-208.33138,-139.91322,216.63565,1
76,-118.76496,-226.86368,207.40274,1
77,-205.87465,-352.57718,221.47061,1
78,-280.40833,-245.44795,139.56667,1
79,-443.72876,-38.201946,305.62497,1
80,-208.24396,-466.28293,313.92404,1
81,-290.321,-392.98685,110.11547,1
82,-250.70264,-541.0167,51.339153,1
83,-295.00232,-472.8155,198.43654,1
84,-148.5108,-277.6449,32.938892,1
85,-67.96073,-305.4526,-5.0796914,1
86,-139.80934,-356.7987,107.476654,1
87,-191.74692,-47.6533,50.39725,1
88,-215.35071,-129.59604,-13.183067,1
89,-150.51566,-108.32166,-126.10514,1
90,-11.474871,65.15493,-92.18451,1
91,-91.18241,83.644325,-33.41469,1
92,-128.0696,-2.577435,-57.41296,1
93,221.84239,-605.9814,-472.70288,1
94,323.82104,-490.27905,-221.14644,1
95,152.0163,-394.58032,-53.215645,1
96,295.9113,-647.6176,10.289203,1
97,-335.25793,-167.98428,679.31586,1
98,-98.38555,-528.75024,-231.55688,1
99,22.927864,-135.85623,201.69557,1
100,-300.9029,-90.250595,293.3245,1
101,-243.65024,7.0381737,206.08884,1
102,-85.05902,-579.2155,40.683746,1
103,-608.0969,-283.71326,81.87462,1
104,-649.34357,-203.18599,96.07583,1
105,105.829544,240.29118,97.80065,1
106,273.6584,-48.30891,125.66383,1
107,-19.60531,153.32161,157.79544,1
108,-530.6829,-96.01939,187.39941,1
109,-147.63171,-458.58322,205.22789,1
110,-318.31195,-34.91306,91.004585,1
111,51.519173,171.18451,590.60974,1
112,128.7575,79.53053,620.6712,1
113,62.389507,9.579112,618.6873,1
114,261.45325,-149.74298,-699.1524,1
115,103.87186,-207.71864,-719.6912,1
116,221.97176,-267.40002,-698.61926,1
117,-152.63704,322.89914,141.68687,1
118,-50.596176,334.2206,247.24648,1
119,53.300945,284.09195,198.90738,1
120,170.847,-205.21127,-600.68567,1
121,291.86584,-163.4961,-587.0173,1
122,376.95892,-100.36063,-530.5935,1
123,111.43878,529.35425,414.58902,1
124,215.62184,553.5507,409.80807,1
125,204.52098,499.60526,498.93082,1
126,168.03963,-158.50021,-233.57864,1
127,39.42407,-230.94078,-430.9325,1
128,-83.10808,-300.41925,-502.38312,1
129,487.63242,476.80045,210.41934,1
130,330.7903,-346.5688,315.4977,1
131,279.36493,-412.9783,-467.01,1
132,-376.6852,569.2179,-228.37769,1
133,-278.96558,617.27234,-229.23108,1
134,601.44995,44.831917,-376.83902,1
135,312.3424,-324.70795,-574.96234,1
136,-33.347595,-376.5755,-651.9746,1
137,277.8343,-629.5633,146.63626,1
138,-495.3966,-309.42184,287.40662,1
139,-408.38464,-242.9844,283.7538,1
140,-444.75504,-201.20932,366.89713,1
141,204.93181,415.31204,-356.20166,1
142,-33.835236,165.22723,-201.84052,1
143,167.16153,313.02725,-314.02545,1
144,114.44838,245.49628,-579.47363,1
145,144.785,293.30185,-464.98785,1
146,434.6715,-232.44469,158.43645,1
147,100.020035,-560.0574,-599.82355,1
148,49.777893,-621.32715,-448.13702,1
149,-14.421327,-552.98315,-581.4331,1
150,-37.571823,252.4222,-379.79523,1
151,12.598575,218.18234,-441.08224,1
152,-87.03437,275.4432,-502.21484,1
153,271.38113,377.97858,-565.41846,1
154,517.92786,-252.84502,305.0486,1
155,258.69183,446.54343,-489.05634,1
156,364.49942,241.93375,-450.11255,1
157,470.797,141.44673,-442.07584,1
158,326.23425,195.10847,-556.81616,1
159,408.37766,397.56683,-453.37714,1
160,563.0611,336.58575,-268.45923,1
161,489.49313,366.6949,-328.6292,1
162,553.4015,464.5156,-259.8951,1
163,463.28827,508.6544,-339.6087,1
164,468.7263,456.91077,-219.35751,1
165,-224.78476,275.4735,-559.2531,1
166,-385.57608,341.29904,-408.97043,1
167,-270.01123,382.5197,-441.79102,1
168,-325.55524,263.5887,-338.24985,1
169,-295.0817,233.80391,-420.2825,1
170,-347.71793,149.29015,-340.19455,1
171,148.98666,203.51506,-186.96213,1
172,558.25214,168.94296,-380.21368,1
173,557.0755,225.63531,-278.61728,1
174,388.23715,-42.57595,-286.42966,1
175,88.41608,-11.102925,-526.42944,1
176,305.63983,-184.40948,390.94043,1
177,303.54843,-86.61717,-173.86365,1
178,109.90261,-22.01001,76.807594,1
179,-231.82031,98.94318,-26.398108,1
180,-39.232803,-80.86615,-611.47705,1
181,251.06625,-269.6264,115.76912,1
182,28.531548,-169.54573,-521.74524,1
183,-212.5084,473.37585,293.20978,1
184,-224.0759,481.68423,176.59064,1
185,-215.75677,441.6955,71.06634,1
186,-1.5434304,383.4249,101.42675,1
187,65.59542,247.5462,-16.989304,1
188,24.037588,336.40143,-23.478472,1
189,-84.631836,461.9302,-45.39848,1
190,166.25247,650.6855,-12.595401,1
191,-204.8782,88.06793,344.83643,1
192,209.58754,129.43173,-409.9846,1
193,124.308624,-128.4065,-387.11053,1
194,198.08662,-59.27172,-477.04105,1
195,-138.66602,299.8938,-364.98596,1
196,-179.66026,446.18362,-261.0298,1
197,254.6189,-64.153534,-362.87015,1
198,136.29997,-296.19037,281.3632,1
199,121.966225,-205.68529,346.2084,1
200,-257.67917,51.315056,-563.80426,1
201,83.18775,84.03417,4.692857,1
202,225.40576,475.8235,-15.983824,1
203,116.065796,537.1292,27.695354,1
204,132.21692,506.16772,-98.76821,1
205,28.037916,484.79407,-115.39685,1
206,104.870026,603.5074,-158.50644,1
207,-30.583693,-616.0386,306.1473,1
208,-14.271311,-499.85492,320.7313,1
209,-68.51375,-531.3871,227.59332,1
210,194.32045,132.25237,-70.02714,1
211,-340.59735,427.63367,-79.165985,1
212,522.784,-41.02929,-163.98682,1
213,263.1338,58.955585,21.21768,1
214,299.35394,98.064964,-70.7889,1
215,250.18076,55.83215,-198.97826,1
216,162.5084,330.04486,435.56973,1
217,209.1131,238.40259,410.44308,1
218,-461.1098,421.5341,266.29962,1
219,-217.79306,-239.14528,710.2542,1
220,-19.979666,-655.9739,-377.58698,1
221,-151.44511,-280.96933,-605.20746,1
222,-352.85138,-1.8257973,-224.7644,1
223,233.4116,233.83826,257.1001,1
224,235.61024,143.75789,313.1995,1
225,-101.692055,73.963646,-315.23254,1
226,374.19147,251.08324,366.1784,1
227,-190.56425,-349.74155,-129.23434,1
228,529.1097,131.52147,187.82594,1
229,-98.8992,58.73366,-443.9457,1
230,-301.6233,-316.8446,-201.95872,1
231,404.70105,228.50987,202.5503,1
232,-435.98862,300.6742,39.52552,1
233,-381.64417,-325.38583,-312.00955,1
234,29.782356,-108.679825,-150.48613,1
235,118.06142,-18.5976,-117.824715,1
236,-558.7558,-62.667805,-205.62941,1
237,21.718327,264.7539,422.93088,1
238,717.6305,29.764505,-70.225464,1
239,141.5086,275.33087,321.5472,1
240,-383.01215,-146.54,-113.03853,1
241,15.087125,437.29004,363.2632,1
242,-371.8042,-133.97095,-387.0769,1
243,-620.68207,348.5227,-46.31601,1
244,-570.7295,352.2453,-131.37923,1
245,-590.643,252.97032,-68.07619,1
246,402.90457,330.16815,-59.611988,1
247,491.95975,240.06586,6.970678,1
248,552.64557,193.99597,-47.45489,1
249,-455.40903,-322.05984,-177.78644,1
250,-332.80316,309.46704,168.74083,1
251,250.82144,-9.957586,642.3799,1
252,587.71747,-16.194832,170.00261,1
253,565.49475,-48.33635,269.3792,1
254,531.73364,-106.25365,73.30262,1
255,-357.69348,179.72685,14.058728,1
256,105.10802,153.27434,285.6848,1
257,32.167816,385.92615,599.7673,1
258,10.109448,-688.3818,-166.1214,1
